datetime,hour,month,weekday,latitude,longitude,crime_category,raw_offense,city
2008-02-08 21:07:00,21,2,4,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-08 21:12:00,21,2,4,47.59919493,-122.327666993797,other,ALL OTHER,Seattle
2008-02-08 21:13:00,21,2,4,47.71717447,-122.344896093311,other,ALL OTHER,Seattle
2008-02-08 21:14:00,21,2,4,47.70472129,-122.355448948738,other,ALL OTHER,Seattle
2008-02-08 21:27:00,21,2,4,47.56586514,-122.275762799999,other,ALL OTHER,Seattle
2008-02-08 21:27:00,21,2,4,47.61294141,-122.302710373803,other,ALL OTHER,Seattle
2008-02-08 21:30:00,21,2,4,47.546068,-122.266256,property,PROPERTY CRIME,Seattle
2008-02-08 21:35:00,21,2,4,47.62393,-122.356714,other,ALL OTHER,Seattle
2008-02-08 21:37:00,21,2,4,47.60218643,-122.314925770236,property,PROPERTY CRIME,Seattle
2008-02-08 22:11:00,22,2,4,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-08 22:20:00,22,2,4,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-08 22:41:00,22,2,4,47.55662306,-122.283471514421,other,ALL OTHER,Seattle
2008-02-08 22:41:00,22,2,4,47.55662306,-122.283471514421,other,ALL OTHER,Seattle
2008-02-08 22:52:00,22,2,4,47.66906122,-122.382128330517,property,PROPERTY CRIME,Seattle
2008-02-08 22:52:00,22,2,4,47.66906122,-122.382128330517,other,ALL OTHER,Seattle
2008-02-08 22:57:00,22,2,4,47.60255533,-122.334281078475,other,ALL OTHER,Seattle
2008-02-08 22:58:00,22,2,4,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-08 23:01:00,23,2,4,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-08 23:04:00,23,2,4,47.61857626,-122.348925202199,other,ALL OTHER,Seattle
2008-02-08 23:12:00,23,2,4,47.66126937,-122.313129662689,other,ALL OTHER,Seattle
2008-02-08 23:28:00,23,2,4,47.68189428,-122.317464075123,violent,VIOLENT CRIME,Seattle
2008-02-08 23:35:00,23,2,4,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 00:05:00,0,2,5,47.53521435,-122.2793546,other,ALL OTHER,Seattle
2008-02-09 00:06:00,0,2,5,47.6023056,-122.3325194,violent,VIOLENT CRIME,Seattle
2008-02-09 00:15:00,0,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 00:30:00,0,2,5,47.61873954,-122.320854487577,other,ALL OTHER,Seattle
2008-02-09 01:06:00,1,2,5,47.61849176,-122.330722961039,other,ALL OTHER,Seattle
2008-02-09 01:13:00,1,2,5,47.601721,-122.333196799999,other,ALL OTHER,Seattle
2008-02-09 01:15:00,1,2,5,47.61873954,-122.320854487577,other,ALL OTHER,Seattle
2008-02-09 01:22:00,1,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 01:22:00,1,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 01:24:00,1,2,5,47.66183031,-122.367511963072,other,ALL OTHER,Seattle
2008-02-09 01:30:00,1,2,5,47.65316235,-122.387930313773,other,ALL OTHER,Seattle
2008-02-09 01:38:00,1,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 01:49:00,1,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 01:51:00,1,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 01:55:00,1,2,5,47.68323792,-122.376779999999,other,ALL OTHER,Seattle
2008-02-09 01:56:00,1,2,5,47.62207493,-122.347591845269,property,PROPERTY CRIME,Seattle
2008-02-09 01:57:00,1,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 01:58:00,1,2,5,47.608009,-122.300073,other,ALL OTHER,Seattle
2008-02-09 01:58:00,1,2,5,47.608009,-122.300073,other,ALL OTHER,Seattle
2008-02-09 01:58:00,1,2,5,47.608009,-122.300073,other,ALL OTHER,Seattle
2008-02-09 02:01:00,2,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 02:01:00,2,2,5,-1.0,-1.0,violent,VIOLENT CRIME,Seattle
2008-02-09 02:25:00,2,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 03:10:00,3,2,5,-1.0,-1.0,violent,VIOLENT CRIME,Seattle
2008-02-09 03:24:00,3,2,5,47.57142087,-122.329077497588,other,ALL OTHER,Seattle
2008-02-09 04:17:00,4,2,5,47.61697878,-122.3407045,other,ALL OTHER,Seattle
2008-02-09 04:44:00,4,2,5,47.59076389,-122.317280364901,property,PROPERTY CRIME,Seattle
2008-02-09 05:18:00,5,2,5,47.59751089,-122.323756789084,other,ALL OTHER,Seattle
2008-02-09 06:00:00,6,2,5,47.60312654,-122.331735379739,other,ALL OTHER,Seattle
2008-02-09 06:22:00,6,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 06:25:00,6,2,5,47.65602297,-122.345955509546,other,ALL OTHER,Seattle
2008-02-09 06:25:00,6,2,5,47.65602297,-122.345955509546,other,ALL OTHER,Seattle
2008-02-09 06:49:00,6,2,5,47.59587389,-122.3115296,other,ALL OTHER,Seattle
2008-02-09 06:49:00,6,2,5,47.59587389,-122.3115296,other,ALL OTHER,Seattle
2008-02-09 07:00:00,7,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 07:19:00,7,2,5,47.718375,-122.297922,other,ALL OTHER,Seattle
2008-02-09 07:25:00,7,2,5,47.57641,-122.287699,property,PROPERTY CRIME,Seattle
2008-02-09 07:48:00,7,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 07:56:00,7,2,5,47.602675,-122.337441,property,PROPERTY CRIME,Seattle
2008-02-09 07:57:00,7,2,5,47.63099174,-122.340993763583,other,ALL OTHER,Seattle
2008-02-09 08:03:00,8,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 08:22:00,8,2,5,47.52940064,-122.32023425698,other,ALL OTHER,Seattle
2008-02-09 08:35:00,8,2,5,47.62511922,-122.32788660148,other,ALL OTHER,Seattle
2008-02-09 08:35:00,8,2,5,47.667497,-122.313049,other,ALL OTHER,Seattle
2008-02-09 08:35:00,8,2,5,47.667497,-122.313049,other,ALL OTHER,Seattle
2008-02-09 08:35:00,8,2,5,47.667497,-122.313049,other,ALL OTHER,Seattle
2008-02-09 08:35:00,8,2,5,47.667497,-122.313049,other,ALL OTHER,Seattle
2008-02-09 08:35:00,8,2,5,47.667497,-122.313049,other,ALL OTHER,Seattle
2008-02-09 08:45:00,8,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 09:19:00,9,2,5,47.68052695,-122.35530906536,property,PROPERTY CRIME,Seattle
2008-02-09 09:36:00,9,2,5,47.63408717,-122.294881318516,property,PROPERTY CRIME,Seattle
2008-02-09 09:40:00,9,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 09:44:00,9,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 09:52:00,9,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 10:02:00,10,2,5,47.613097,-122.348042,other,ALL OTHER,Seattle
2008-02-09 10:03:00,10,2,5,47.66040459,-122.34863644327,property,PROPERTY CRIME,Seattle
2008-02-09 10:04:00,10,2,5,47.660227,-122.326746,other,ALL OTHER,Seattle
2008-02-09 10:08:00,10,2,5,47.60617557,-122.302777065022,other,ALL OTHER,Seattle
2008-02-09 10:22:00,10,2,5,47.64978,-122.357693,other,ALL OTHER,Seattle
2008-02-09 10:27:00,10,2,5,47.58208971,-122.385137116801,other,ALL OTHER,Seattle
2008-02-09 10:42:00,10,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 10:45:00,10,2,5,47.613097,-122.348042,other,ALL OTHER,Seattle
2008-02-09 10:55:00,10,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 10:58:00,10,2,5,47.60920826,-122.312186620648,property,PROPERTY CRIME,Seattle
2008-02-09 10:58:00,10,2,5,47.60920826,-122.312186620648,other,ALL OTHER,Seattle
2008-02-09 10:58:00,10,2,5,47.60920826,-122.312186620648,other,ALL OTHER,Seattle
2008-02-09 10:58:00,10,2,5,47.60920826,-122.312186620648,other,ALL OTHER,Seattle
2008-02-09 11:00:00,11,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 11:01:00,11,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 11:06:00,11,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 11:09:00,11,2,5,47.707543,-122.296228,property,PROPERTY CRIME,Seattle
2008-02-09 11:11:00,11,2,5,47.69137173,-122.364661307963,property,PROPERTY CRIME,Seattle
2008-02-09 11:33:00,11,2,5,47.60626898,-122.325402691172,property,PROPERTY CRIME,Seattle
2008-02-09 11:43:00,11,2,5,47.55042527,-122.277275883417,other,ALL OTHER,Seattle
2008-02-09 11:43:00,11,2,5,47.55042527,-122.277275883417,other,ALL OTHER,Seattle
2008-02-09 11:43:00,11,2,5,47.55042527,-122.277275883417,other,ALL OTHER,Seattle
2008-02-09 11:52:00,11,2,5,47.59665538,-122.327680645916,property,PROPERTY CRIME,Seattle
2008-02-09 12:03:00,12,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 12:16:00,12,2,5,47.59665466,-122.31343650376,property,PROPERTY CRIME,Seattle
2008-02-09 12:22:00,12,2,5,-1.0,-1.0,violent,VIOLENT CRIME,Seattle
2008-02-09 12:33:00,12,2,5,47.61132124,-122.337320425615,other,ALL OTHER,Seattle
2008-02-09 12:40:00,12,2,5,47.60334108,-122.328860964518,other,ALL OTHER,Seattle
2008-02-09 12:41:00,12,2,5,47.52646149,-122.321599816993,property,PROPERTY CRIME,Seattle
2008-02-09 12:42:00,12,2,5,47.65188564,-122.352884927101,other,ALL OTHER,Seattle
2008-02-09 12:43:00,12,2,5,47.56746401,-122.386770444703,property,PROPERTY CRIME,Seattle
2008-02-09 12:54:00,12,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 12:56:00,12,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 13:01:00,13,2,5,47.64688448,-122.337555899999,other,ALL OTHER,Seattle
2008-02-09 13:06:00,13,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 13:06:00,13,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 13:08:00,13,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 13:16:00,13,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 13:17:00,13,2,5,47.72109192,-122.295248401911,other,ALL OTHER,Seattle
2008-02-09 13:17:00,13,2,5,47.72109192,-122.295248401911,property,PROPERTY CRIME,Seattle
2008-02-09 13:18:00,13,2,5,47.66108779,-122.298341531381,other,ALL OTHER,Seattle
2008-02-09 13:20:00,13,2,5,47.5360414,-122.361297668168,property,PROPERTY CRIME,Seattle
2008-02-09 13:20:00,13,2,5,47.5360414,-122.361297668168,property,PROPERTY CRIME,Seattle
2008-02-09 13:20:00,13,2,5,47.5360414,-122.361297668168,property,PROPERTY CRIME,Seattle
2008-02-09 13:25:00,13,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 13:28:00,13,2,5,47.64808425,-122.323977171004,other,ALL OTHER,Seattle
2008-02-09 13:28:00,13,2,5,47.64650426,-122.325198438081,other,ALL OTHER,Seattle
2008-02-09 13:32:00,13,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 13:37:00,13,2,5,47.59999561,-122.305347166377,property,PROPERTY CRIME,Seattle
2008-02-09 13:37:00,13,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 13:54:00,13,2,5,47.616415,-122.343729,other,ALL OTHER,Seattle
2008-02-09 13:54:00,13,2,5,47.616415,-122.343729,other,ALL OTHER,Seattle
2008-02-09 14:00:00,14,2,5,47.61018167,-122.335119802476,other,ALL OTHER,Seattle
2008-02-09 14:00:00,14,2,5,47.61018167,-122.335119802476,property,PROPERTY CRIME,Seattle
2008-02-09 14:03:00,14,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 14:12:00,14,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 14:20:00,14,2,5,47.61375921,-122.347163620744,property,PROPERTY CRIME,Seattle
2008-02-09 14:21:00,14,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 14:25:00,14,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 14:27:00,14,2,5,47.65682784,-122.3187992,property,PROPERTY CRIME,Seattle
2008-02-09 14:30:00,14,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 14:34:00,14,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 14:40:00,14,2,5,47.54603264,-122.275083969055,other,ALL OTHER,Seattle
2008-02-09 14:45:00,14,2,5,47.59665538,-122.327680645916,property,PROPERTY CRIME,Seattle
2008-02-09 14:47:00,14,2,5,47.63290279,-122.356993494066,other,ALL OTHER,Seattle
2008-02-09 14:54:00,14,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 15:00:00,15,2,5,47.7086028,-122.324615199999,other,ALL OTHER,Seattle
2008-02-09 15:09:00,15,2,5,47.66401157,-122.315250735029,other,ALL OTHER,Seattle
2008-02-09 15:23:00,15,2,5,47.53052704,-122.322847577446,property,PROPERTY CRIME,Seattle
2008-02-09 15:23:00,15,2,5,47.58085339,-122.335124810896,other,ALL OTHER,Seattle
2008-02-09 15:25:00,15,2,5,47.67237225,-122.386164745598,other,ALL OTHER,Seattle
2008-02-09 15:27:00,15,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 15:35:00,15,2,5,47.60518283,-122.294920109516,property,PROPERTY CRIME,Seattle
2008-02-09 15:37:00,15,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 15:43:00,15,2,5,47.73547443,-122.345131903825,other,ALL OTHER,Seattle
2008-02-09 15:52:00,15,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 15:52:00,15,2,5,47.707543,-122.296228,property,PROPERTY CRIME,Seattle
2008-02-09 15:52:00,15,2,5,47.707543,-122.296228,other,ALL OTHER,Seattle
2008-02-09 15:59:00,15,2,5,47.61958,-122.324272,other,ALL OTHER,Seattle
2008-02-09 15:59:00,15,2,5,47.63436277,-122.325401503342,other,ALL OTHER,Seattle
2008-02-09 16:02:00,16,2,5,47.60518283,-122.294920109516,other,ALL OTHER,Seattle
2008-02-09 16:31:00,16,2,5,47.55837474,-122.382873725075,property,PROPERTY CRIME,Seattle
2008-02-09 16:34:00,16,2,5,47.54605841,-122.285452019783,other,ALL OTHER,Seattle
2008-02-09 16:43:00,16,2,5,47.62370995,-122.326595280548,property,PROPERTY CRIME,Seattle
2008-02-09 16:44:00,16,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 16:45:00,16,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 16:45:00,16,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 16:51:00,16,2,5,47.7086028,-122.324615154453,property,PROPERTY CRIME,Seattle
2008-02-09 17:02:00,17,2,5,47.71477675,-122.344852541854,property,PROPERTY CRIME,Seattle
2008-02-09 17:28:00,17,2,5,47.61470458,-122.344793513674,other,ALL OTHER,Seattle
2008-02-09 17:31:00,17,2,5,47.60004523,-122.334825695048,other,ALL OTHER,Seattle
2008-02-09 17:35:00,17,2,5,47.61062346,-122.340128226581,property,PROPERTY CRIME,Seattle
2008-02-09 17:49:00,17,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 17:54:00,17,2,5,47.61296336,-122.32076237963,property,PROPERTY CRIME,Seattle
2008-02-09 17:57:00,17,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 18:00:00,18,2,5,47.61852044,-122.312742293236,other,ALL OTHER,Seattle
2008-02-09 18:03:00,18,2,5,47.71875894,-122.366357399999,property,PROPERTY CRIME,Seattle
2008-02-09 18:23:00,18,2,5,-1.0,-1.0,violent,VIOLENT CRIME,Seattle
2008-02-09 18:29:00,18,2,5,47.611354,-122.341117,property,PROPERTY CRIME,Seattle
2008-02-09 18:39:00,18,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 18:45:00,18,2,5,47.636449,-122.300574,property,PROPERTY CRIME,Seattle
2008-02-09 18:47:00,18,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 18:55:00,18,2,5,47.66399625,-122.313087999999,other,ALL OTHER,Seattle
2008-02-09 19:14:00,19,2,5,47.55963761,-122.304386399999,other,ALL OTHER,Seattle
2008-02-09 19:14:00,19,2,5,47.55963761,-122.304386399999,other,ALL OTHER,Seattle
2008-02-09 19:36:00,19,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 19:53:00,19,2,5,47.613707,-122.346083,other,ALL OTHER,Seattle
2008-02-09 19:53:00,19,2,5,47.613707,-122.346083,other,ALL OTHER,Seattle
2008-02-09 20:14:00,20,2,5,47.54245011,-122.282956922603,other,ALL OTHER,Seattle
2008-02-09 20:14:00,20,2,5,47.54245011,-122.282956922603,other,ALL OTHER,Seattle
2008-02-09 20:14:00,20,2,5,47.54245011,-122.282956922603,other,ALL OTHER,Seattle
2008-02-09 20:14:00,20,2,5,47.54245011,-122.282956922603,other,ALL OTHER,Seattle
2008-02-09 20:28:00,20,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 20:28:00,20,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 20:33:00,20,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 20:44:00,20,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 20:48:00,20,2,5,47.59980121,-122.30223491501,property,PROPERTY CRIME,Seattle
2008-02-09 21:22:00,21,2,5,47.5640766,-122.376189311868,other,ALL OTHER,Seattle
2008-02-09 21:27:00,21,2,5,47.59834984,-122.32375375875,other,ALL OTHER,Seattle
2008-02-09 21:29:00,21,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 21:29:00,21,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 21:32:00,21,2,5,47.58950465,-122.381529019907,other,ALL OTHER,Seattle
2008-02-09 21:33:00,21,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 21:34:00,21,2,5,47.69190785,-122.355312730479,violent,VIOLENT CRIME,Seattle
2008-02-09 21:45:00,21,2,5,47.54025042,-122.321280535925,other,ALL OTHER,Seattle
2008-02-09 21:45:00,21,2,5,47.54025042,-122.321280535925,other,ALL OTHER,Seattle
2008-02-09 21:45:00,21,2,5,47.54025042,-122.321280535925,other,ALL OTHER,Seattle
2008-02-09 21:59:00,21,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 22:00:00,22,2,5,47.72018508,-122.294696914059,violent,VIOLENT CRIME,Seattle
2008-02-09 22:03:00,22,2,5,47.70007202,-122.344634926259,property,PROPERTY CRIME,Seattle
2008-02-09 22:10:00,22,2,5,47.63486555,-122.324657445076,other,ALL OTHER,Seattle
2008-02-09 22:11:00,22,2,5,47.65284414,-122.357129447641,violent,VIOLENT CRIME,Seattle
2008-02-09 22:14:00,22,2,5,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-09 22:16:00,22,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 22:17:00,22,2,5,47.61160635,-122.333353802629,other,ALL OTHER,Seattle
2008-02-09 22:21:00,22,2,5,47.72503884,-122.347933100644,other,ALL OTHER,Seattle
2008-02-09 22:29:00,22,2,5,47.71717447,-122.344896093311,other,ALL OTHER,Seattle
2008-02-09 22:29:00,22,2,5,47.71717447,-122.344896093311,other,ALL OTHER,Seattle
2008-02-09 23:01:00,23,2,5,47.57931722,-122.409989587477,property,PROPERTY CRIME,Seattle
2008-02-09 23:05:00,23,2,5,47.570215,-122.388119,other,ALL OTHER,Seattle
2008-02-09 23:06:00,23,2,5,47.61872749,-122.330412601107,other,ALL OTHER,Seattle
2008-02-09 23:09:00,23,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 23:12:00,23,2,5,47.71633299,-122.318037083946,property,PROPERTY CRIME,Seattle
2008-02-09 23:32:00,23,2,5,47.6225106,-122.284696800237,other,ALL OTHER,Seattle
2008-02-09 23:37:00,23,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 23:45:00,23,2,5,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-09 23:59:00,23,2,5,47.54487245,-122.319791687313,property,PROPERTY CRIME,Seattle
2008-02-10 00:05:00,0,2,6,47.62458989,-122.358668575791,other,ALL OTHER,Seattle
2008-02-10 00:06:00,0,2,6,47.60047831,-122.334183171624,other,ALL OTHER,Seattle
2008-02-10 00:18:00,0,2,6,47.55963761,-122.304386399999,other,ALL OTHER,Seattle
2008-02-10 00:22:00,0,2,6,47.5523,-122.278293,property,PROPERTY CRIME,Seattle
2008-02-10 00:31:00,0,2,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-10 00:31:00,0,2,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-10 01:00:00,1,2,6,47.55600492,-122.313453569531,other,ALL OTHER,Seattle
2008-02-10 01:00:00,1,2,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-10 01:18:00,1,2,6,47.55704501,-122.286140252083,other,ALL OTHER,Seattle
2008-02-10 01:18:00,1,2,6,47.55704501,-122.286140252083,other,ALL OTHER,Seattle
2008-02-10 01:32:00,1,2,6,47.59824022,-122.335906218107,property,PROPERTY CRIME,Seattle
2008-02-10 01:38:00,1,2,6,47.61204553,-122.34823200416,property,PROPERTY CRIME,Seattle
2008-02-10 01:42:00,1,2,6,47.61260646,-122.345213265822,other,ALL OTHER,Seattle
2008-02-10 01:50:00,1,2,6,47.53795987,-122.2705066,other,ALL OTHER,Seattle
2008-02-10 01:58:00,1,2,6,47.69241034,-122.352620533533,other,ALL OTHER,Seattle
2008-02-10 02:25:00,2,2,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-10 02:30:00,2,2,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-10 02:30:00,2,2,6,47.51969942,-122.338394749556,other,ALL OTHER,Seattle
2008-02-10 02:41:00,2,2,6,47.56110531,-122.305087217404,other,ALL OTHER,Seattle
2008-02-10 02:49:00,2,2,6,47.612326,-122.3467223902,property,PROPERTY CRIME,Seattle
2008-02-10 02:54:00,2,2,6,47.61597109,-122.352887456013,property,PROPERTY CRIME,Seattle
2008-02-10 02:58:00,2,2,6,47.61910958,-122.3358714,property,PROPERTY CRIME,Seattle
2008-02-10 03:00:00,3,2,6,47.58617012,-122.329062261423,other,ALL OTHER,Seattle
2008-02-10 03:05:00,3,2,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-10 03:33:00,3,2,6,47.57733075,-122.2962069,property,PROPERTY CRIME,Seattle
2008-02-10 03:33:00,3,2,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-10 04:00:00,4,2,6,47.66129533,-122.317108551862,property,PROPERTY CRIME,Seattle
2008-02-10 04:08:00,4,2,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-10 04:21:00,4,2,6,47.56262374,-122.295274699999,property,PROPERTY CRIME,Seattle
2008-02-10 04:30:00,4,2,6,47.66794819,-122.380873520544,other,ALL OTHER,Seattle
2008-02-10 04:42:00,4,2,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-10 04:55:00,4,2,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-02-10 06:14:00,6,2,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-10 06:21:00,6,2,6,47.65848896,-122.319786350433,property,PROPERTY CRIME,Seattle
2008-02-10 06:53:00,6,2,6,47.60878866,-122.338449515478,property,PROPERTY CRIME,Seattle
2008-02-10 07:34:00,7,2,6,47.53647029,-122.373896150853,property,PROPERTY CRIME,Seattle
2008-02-10 08:39:00,8,2,6,47.62198538,-122.320415231077,other,ALL OTHER,Seattle
2008-02-10 08:39:00,8,2,6,47.62198538,-122.320415231077,property,PROPERTY CRIME,Seattle
2008-02-10 09:00:00,9,2,6,47.63099174,-122.340993763584,property,PROPERTY CRIME,Seattle
2008-02-10 09:09:00,9,2,6,47.61993194,-122.317581144333,property,PROPERTY CRIME,Seattle
2008-02-10 09:09:00,9,2,6,47.61993194,-122.317581144333,property,PROPERTY CRIME,Seattle
2008-02-10 09:13:00,9,2,6,47.60744621,-122.324945792559,other,ALL OTHER,Seattle
2008-02-10 09:15:00,9,2,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-10 09:16:00,9,2,6,47.53369768,-122.363185383227,other,ALL OTHER,Seattle
2008-02-10 09:23:00,9,2,6,47.64846567,-122.378185652691,property,PROPERTY CRIME,Seattle
2008-02-10 09:24:00,9,2,6,47.64096165,-122.342534551756,property,PROPERTY CRIME,Seattle
2008-02-10 09:25:00,9,2,6,47.62197914,-122.327867172186,other,ALL OTHER,Seattle
2008-02-10 09:38:00,9,2,6,47.65188564,-122.352884927101,property,PROPERTY CRIME,Seattle
2008-02-10 09:41:00,9,2,6,47.52647722,-122.326892907003,property,PROPERTY CRIME,Seattle
2008-02-10 09:59:00,9,2,6,47.62116948,-122.299591595023,property,PROPERTY CRIME,Seattle
2008-02-10 09:59:00,9,2,6,47.5773149,-122.314667236119,property,PROPERTY CRIME,Seattle
2008-02-10 10:07:00,10,2,6,47.56528175,-122.273873652318,other,ALL OTHER,Seattle
2008-02-10 10:10:00,10,2,6,47.613097,-122.348042,other,ALL OTHER,Seattle
2008-02-10 10:20:00,10,2,6,47.61260646,-122.345213265822,other,ALL OTHER,Seattle
2008-02-10 10:22:00,10,2,6,47.5364552,-122.291369750916,other,ALL OTHER,Seattle
2008-02-10 10:23:00,10,2,6,47.61074295,-122.338701509139,property,PROPERTY CRIME,Seattle
2008-02-10 10:24:00,10,2,6,47.6829262,-122.263691355969,property,PROPERTY CRIME,Seattle
2008-02-10 10:35:00,10,2,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-10 10:35:00,10,2,6,-1.0,-1.0,violent,VIOLENT CRIME,Seattle
2008-02-10 10:44:00,10,2,6,47.66038221,-122.318782355446,property,PROPERTY CRIME,Seattle
2008-02-10 10:46:00,10,2,6,47.5234922,-122.286703050026,property,PROPERTY CRIME,Seattle
2008-02-10 10:48:00,10,2,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-10 10:57:00,10,2,6,47.53262532,-122.346791379664,other,ALL OTHER,Seattle
2008-02-10 11:05:00,11,2,6,47.60477,-122.330168,property,PROPERTY CRIME,Seattle
2008-02-10 11:10:00,11,2,6,47.67303606,-122.317363469686,property,PROPERTY CRIME,Seattle
2008-02-10 11:24:00,11,2,6,47.627925,-122.340165,property,PROPERTY CRIME,Seattle
2008-02-10 11:30:00,11,2,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-10 11:30:00,11,2,6,47.6073407,-122.3418916081,other,ALL OTHER,Seattle
2008-02-10 11:31:00,11,2,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-02-10 11:36:00,11,2,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
