lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_other,p_property,p_violent,risk
40.730000000000004,-111.95,2,4,6,property,property,0.9992550333364776,True,0.0003724765194217269,0.9992550333364776,0.00037249014410064494,43.2
40.730000000000004,-111.95,3,3,3,other,other,0.9992550595776872,True,0.9992550595776872,0.0003724756792350083,0.00037246474307762106,30.8
40.730000000000004,-111.94,0,4,10,property,property,0.9992553376438846,True,0.0003722566607827058,0.9992553376438846,0.0003724056953327702,53.3
40.730000000000004,-111.94,0,5,7,other,other,0.9992550357168513,True,0.9992550357168513,0.0003724875960741405,0.00037247668707475224,46.2
40.730000000000004,-111.94,0,6,9,other,other,0.9992808412638189,True,0.9992808412638189,0.00034757328896432204,0.00037158544721685276,51.2
40.730000000000004,-111.94,1,3,3,violent,violent,0.9991936149504378,True,0.0004058366093993928,0.00040054844016288956,0.9991936149504378,30.8
40.730000000000004,-111.94,1,4,5,property,property,0.9992551681911013,True,0.0003723599398098849,0.9992551681911013,0.0003724718690889212,39.8
40.730000000000004,-111.94,1,5,8,other,other,0.9992550435657517,True,0.9992550435657517,0.000372479767866493,0.0003724766663817594,48.8
40.730000000000004,-111.94,1,6,6,other,other,0.9992550403160686,True,0.9992550403160686,0.00037248698820170113,0.0003724726957297672,43.2
40.730000000000004,-111.94,2,3,4,property,property,0.9992550537464304,True,0.000372473456129348,0.9992550537464304,0.00037247279744029484,35.8
40.730000000000004,-111.94,2,4,16,other,other,0.9992549877895199,True,0.9992549877895199,0.00037236407841975076,0.00037264813206022875,63.0
40.730000000000004,-111.94,2,5,10,property,property,0.9992551083720959,True,0.0003724479010118212,0.9992551083720959,0.00037244372689230766,53.3
40.730000000000004,-111.94,2,6,10,property,property,0.9992011537900792,True,0.00042765908497312564,0.9992011537900792,0.0003711871249477987,53.3
40.730000000000004,-111.94,3,3,4,property,property,0.999255368021366,True,0.000372537999842255,0.999255368021366,0.00037209397879168994,35.8
40.730000000000004,-111.94,3,4,14,property,property,0.9992500490358388,True,0.0003778642029859945,0.9992500490358388,0.000372086761174967,60.2
40.730000000000004,-111.94,3,5,11,property,property,0.9992714777389217,True,0.00035378762508353164,0.9992714777389217,0.00037473463599491406,55.2
40.730000000000004,-111.94,3,6,3,violent,violent,0.999279645158213,True,0.000380174138662694,0.00034018070312426875,0.999279645158213,30.8
40.730000000000004,-111.93,0,5,3,other,other,0.9992550034086679,True,0.9992550034086679,0.00037252325766937573,0.00037247333366271433,30.8
40.730000000000004,-111.93,1,5,4,property,property,0.9992550647040244,True,0.00037247326791541507,0.9992550647040244,0.0003724620280601625,35.8
40.730000000000004,-111.93,2,4,3,other,other,0.9992550499128907,True,0.9992550499128907,0.0003724767361119963,0.0003724733509972114,30.8
40.730000000000004,-111.93,2,5,3,other,other,0.9991989324104313,True,0.9991989324104313,0.00036222316870382,0.00043884442086476565,30.8
40.730000000000004,-111.93,3,5,3,other,other,0.9992550499136774,True,0.9992550499136774,0.0003724767361122895,0.0003724733502102417,30.8
40.730000000000004,-111.92,0,3,3,other,other,0.9992550499128907,True,0.9992550499128907,0.0003724767361119963,0.0003724733509972114,30.8
40.730000000000004,-111.92,0,4,8,other,other,0.999255047675394,True,0.999255047675394,0.0003724790816480827,0.0003724732429580209,48.8
40.730000000000004,-111.92,0,5,15,property,property,0.9992271570577501,True,0.000388308989949432,0.9992271570577501,0.0003845339523004656,61.6
40.730000000000004,-111.92,0,6,10,other,other,0.9992549518144249,True,0.9992549518144249,0.0003725752581654958,0.0003724729274095111,53.3
40.730000000000004,-111.92,1,3,4,property,property,0.9992550325580662,True,0.0003724732559329789,0.9992550325580662,0.0003724941860007294,35.8
40.730000000000004,-111.92,1,4,10,property,property,0.9992568637442666,True,0.0003716117121385024,0.9992568637442666,0.00037152454359475306,53.3
40.730000000000004,-111.92,1,5,9,other,other,0.9992550481437845,True,0.9992550481437845,0.00037247908244540044,0.00037247277377005627,51.2
40.730000000000004,-111.92,1,6,9,other,other,0.9992550475768931,True,0.9992550475768931,0.00037247907298042714,0.00037247335012646586,51.2
40.730000000000004,-111.92,2,3,4,other,other,0.9992550509725804,True,0.9992550509725804,0.0003724756760274258,0.0003724733513922118,35.8
40.730000000000004,-111.92,2,4,17,other,other,0.9992550418957276,True,0.9992550418957276,0.00037248240548530976,0.0003724756987870901,64.2
40.730000000000004,-111.92,2,5,7,other,other,0.9992550834384446,True,0.9992550834384446,0.0003724406397060884,0.00037247592184915337,46.2
40.730000000000004,-111.92,2,6,12,property,property,0.9992598203811621,True,0.00036876598215233956,0.9992598203811621,0.00037141363668553276,57.0
40.730000000000004,-111.92,3,3,5,other,other,0.9977203130602413,True,0.9977203130602413,0.0003200707721165088,0.0019596161676421315,39.8
40.730000000000004,-111.92,3,4,15,other,other,0.9992550513783931,True,0.9992550513783931,0.0003724753495204772,0.0003724732720864915,61.6
40.730000000000004,-111.92,3,5,12,other,other,0.9989713977271312,True,0.9989713977271312,0.00048261865909762953,0.0005459836137712879,57.0
40.730000000000004,-111.92,3,6,10,property,property,0.9992550331725601,True,0.00037248782571176514,0.9992550331725601,0.0003724790017279733,53.3
40.730000000000004,-111.91,1,4,8,other,other,0.9992550476432793,True,0.9992550476432793,0.00037247906933147643,0.000372473287389229,48.8
40.730000000000004,-111.91,1,6,3,property,property,0.9992550537457949,True,0.00037247345612911116,0.9992550537457949,0.0003724727980758899,30.8
40.730000000000004,-111.91,2,3,3,violent,violent,0.9992796232123458,True,0.00038019437050684687,0.00034018241714742556,0.9992796232123458,30.8
40.730000000000004,-111.9,0,5,9,other,other,0.999255047657617,True,0.999255047657617,0.00037247907238779486,0.00037247326999525565,51.2
40.730000000000004,-111.9,0,6,10,other,other,0.9992550531191794,True,0.9992550531191794,0.00037247362380236047,0.0003724732570181633,53.3
40.730000000000004,-111.9,1,3,4,property,property,0.9992550330425888,True,0.0003724732561135851,0.9992550330425888,0.0003724937012976647,35.8
40.730000000000004,-111.9,1,4,10,property,property,0.9992551241522507,True,0.0003724268026482999,0.9992551241522507,0.0003724490451009604,53.3
40.730000000000004,-111.9,1,5,9,other,other,0.999255047785676,True,0.999255047785676,0.0003724790465618333,0.0003724731677621196,51.2
40.730000000000004,-111.9,1,6,21,other,other,0.999255033876312,True,0.999255033876312,0.0003724878074776082,0.0003724783162104466,68.7
40.730000000000004,-111.9,2,3,20,property,property,0.9992712467172518,True,0.00035784276873088747,0.9992712467172518,0.0003709105140173423,67.7
40.730000000000004,-111.9,2,4,18,property,property,0.9992556917237939,True,0.0003718591873882127,0.9992556917237939,0.00037244908881789354,65.4
40.730000000000004,-111.9,2,5,29,property,property,0.9992552003556825,True,0.0003723584728756107,0.9992552003556825,0.0003724411714417825,75.6
40.730000000000004,-111.9,2,6,22,property,property,0.9991346787757676,True,0.0004903810672280969,0.9991346787757676,0.00037494015700424656,69.7
40.730000000000004,-111.9,3,3,4,other,other,0.9992550533026106,True,0.9992550533026106,0.0003724787315224602,0.0003724679658668441,35.8
40.730000000000004,-111.9,3,4,15,property,property,0.9991905986863641,True,0.00044202904076742197,0.9991905986863641,0.00036737227286851086,61.6
40.730000000000004,-111.9,3,5,23,property,property,0.9991296127182714,True,0.0005038613132723562,0.9991296127182714,0.00036652596845627425,70.6
40.730000000000004,-111.9,3,6,10,property,property,0.9992569395167558,True,0.00037157382145002794,0.9992569395167558,0.0003714866617942554,53.3
40.730000000000004,-111.89,0,3,5,other,other,0.9992550514389908,True,0.9992550514389908,0.00037247520944311323,0.0003724733515660668,39.8
40.730000000000004,-111.89,0,4,12,other,other,0.9992549927381025,True,0.9992549927381025,0.0003725321895531521,0.000372475072344391,57.0
40.730000000000004,-111.89,0,5,15,other,other,0.9992550278332004,True,0.9992550278332004,0.0003724989034894394,0.0003724732633099985,61.6
40.730000000000004,-111.89,0,6,14,other,other,0.9992550515152464,True,0.9992550515152464,0.00037247536187600224,0.0003724731228776636,60.2
40.730000000000004,-111.89,1,3,7,other,other,0.9992550509668694,True,0.9992550509668694,0.00037247568174040435,0.00037247335139008306,46.2
40.730000000000004,-111.89,1,4,27,other,other,0.9992550513782842,True,0.9992550513782842,0.00037247534952043667,0.000372473272195371,74.1
40.730000000000004,-111.89,1,5,24,other,other,0.9992550514647089,True,0.9992550514647089,0.0003724753588062206,0.00037247317648477304,71.5
40.730000000000004,-111.89,1,6,19,other,other,0.9992550513783931,True,0.9992550513783931,0.0003724753495204772,0.0003724732720864915,66.6
40.730000000000004,-111.89,2,3,22,other,other,0.9990059738780653,True,0.9990059738780653,0.0004968042434448916,0.0004972218784897423,69.7
40.730000000000004,-111.89,2,4,46,other,other,0.999255051464638,True,0.999255051464638,0.00037247535880619416,0.0003724731765557398,85.6
40.730000000000004,-111.89,2,5,41,other,other,0.9992551588205062,True,0.9992551588205062,0.0003723741458861661,0.000372467033607512,83.1
40.730000000000004,-111.89,2,6,20,other,other,0.9992550513783931,True,0.9992550513783931,0.0003724753495204772,0.0003724732720864915,67.7
40.730000000000004,-111.89,3,3,19,property,property,0.9992340632718456,True,0.00039431886201288496,0.9992340632718456,0.0003716178661415993,66.6
40.730000000000004,-111.89,3,4,37,other,other,0.999244731318801,True,0.999244731318801,0.0003858435301356106,0.0003694251510634279,80.8
40.730000000000004,-111.89,3,5,26,other,other,0.9992550514622865,True,0.9992550514622865,0.00037247534955174875,0.0003724731881617777,73.2
40.730000000000004,-111.89,3,6,29,other,other,0.9992552007223204,True,0.9992552007223204,0.0003723265069552294,0.0003724727707241092,75.6
40.730000000000004,-111.88,0,3,5,property,property,0.9990232078861896,True,0.0004920184696936133,0.9990232078861896,0.00048477364411675806,39.8
40.730000000000004,-111.88,0,4,5,property,property,0.9992550539603803,True,0.00037247324182983975,0.9992550539603803,0.00037247279778980025,39.8
40.730000000000004,-111.88,0,5,5,property,property,0.9992550533762449,True,0.00037247382618306007,0.9992550533762449,0.00037247279757206345,39.8
40.730000000000004,-111.88,0,6,6,property,property,0.9992550175342545,True,0.00037247889352504576,0.9992550175342545,0.0003725035722204338,43.2
40.730000000000004,-111.88,1,4,8,property,property,0.9990906528412665,True,0.000538075486468811,0.9990906528412665,0.00037127167226462147,48.8
40.730000000000004,-111.88,1,5,14,other,other,0.9992552696999132,True,0.9992552696999132,0.0003724758909619569,0.00037225440912477483,60.2
40.730000000000004,-111.88,1,6,13,other,other,0.9992550512953242,True,0.9992550512953242,0.00037247535316317296,0.0003724733515125149,58.6
40.730000000000004,-111.88,2,3,9,other,other,0.9992552766796194,True,0.9992552766796194,0.00037236522219798873,0.00037235809818260114,51.2
40.730000000000004,-111.88,2,4,6,other,other,0.9992553945154302,True,0.9992553945154302,0.0003721347319778091,0.00037247075259200593,43.2
40.730000000000004,-111.88,2,5,18,property,property,0.9992157459779425,True,0.0004147239161085999,0.9992157459779425,0.00036953010594888684,65.4
40.730000000000004,-111.88,2,6,11,other,other,0.9992550502085306,True,0.9992550502085306,0.0003724769961400385,0.0003724727953292348,55.2
40.730000000000004,-111.88,3,3,12,other,other,0.9992550521007181,True,0.9992550521007181,0.0003724751414004052,0.0003724727578813527,57.0
40.730000000000004,-111.88,3,4,13,other,other,0.9992550512989953,True,0.9992550512989953,0.0003724753494908815,0.00037247335151388333,58.6
40.730000000000004,-111.88,3,5,12,property,property,0.9992594721333365,True,0.00036935926280916813,0.9992594721333365,0.00037116860385425204,57.0
40.730000000000004,-111.88,3,6,13,other,other,0.9992550516841279,True,0.9992550516841279,0.0003724754981455711,0.0003724728177264025,58.6
40.730000000000004,-111.87,0,3,3,property,property,0.9992550537464304,True,0.000372473456129348,0.9992550537464304,0.00037247279744029484,30.8
40.730000000000004,-111.87,0,4,4,property,property,0.9992554954639014,True,0.00037247342848156556,0.9992554954639014,0.00037203110761703756,35.8
40.730000000000004,-111.87,0,5,10,property,property,0.9992146415910524,True,0.0003940456361558476,0.9992146415910524,0.00039131277279145723,53.3
40.730000000000004,-111.87,0,6,3,property,property,0.9992550539471591,True,0.00037247306158644884,0.9992550539471591,0.0003724729912543378,30.8
40.730000000000004,-111.87,1,3,10,other,other,0.9992550512953242,True,0.9992550512953242,0.00037247535316317296,0.0003724733515125149,53.3
40.730000000000004,-111.87,1,4,9,other,other,0.9992552819842229,True,0.9992552819842229,0.00037236522417471063,0.00037235279160234536,51.2
40.730000000000004,-111.87,1,5,10,property,property,0.9992037783722202,True,0.00042624739149172753,0.9992037783722202,0.00036997423628815453,53.3
40.730000000000004,-111.87,1,6,11,property,property,0.9992761356227102,True,0.0003510980382458353,0.9992761356227102,0.0003727663390438691,55.2
40.730000000000004,-111.87,2,3,10,property,property,0.9992006710855875,True,0.00042811708543068894,0.9992006710855875,0.0003712118289817466,53.3
40.730000000000004,-111.87,2,4,10,property,property,0.9992011269778087,True,0.00042764894638468485,0.9992011269778087,0.0003712240758065655,53.3
40.730000000000004,-111.87,2,5,12,other,other,0.9992550512989953,True,0.9992550512989953,0.0003724753494908815,0.00037247335151388333,57.0
40.730000000000004,-111.87,2,6,13,other,other,0.9992550512989953,True,0.9992550512989953,0.0003724753494908815,0.00037247335151388333,58.6
40.730000000000004,-111.87,3,3,4,property,property,0.9992554325364246,True,0.00037232572068866,0.9992554325364246,0.0003722417428866838,35.8
40.730000000000004,-111.87,3,4,15,property,property,0.9992552698018533,True,0.00037225541146133803,0.9992552698018533,0.0003724747866853454,61.6
40.730000000000004,-111.87,3,5,10,property,property,0.9992011817341718,True,0.00042764412521618267,0.9992011817341718,0.0003711741406119931,53.3
40.730000000000004,-111.87,3,6,13,property,property,0.9989914955968271,True,0.000506624037913245,0.9989914955968271,0.000501880365259589,58.6
40.730000000000004,-111.86,0,4,15,property,property,0.9992553552450749,True,0.0003722062175649649,0.9992553552450749,0.0003724385373602508,61.6
40.730000000000004,-111.86,0,5,11,property,property,0.9991825763607922,True,0.0004099652493854448,0.9991825763607922,0.0004074583898224905,55.2
40.730000000000004,-111.86,0,6,7,property,property,0.9992550059937755,True,0.00037251667364846707,0.9992550059937755,0.00037247733257608816,46.2
40.730000000000004,-111.86,1,3,10,property,property,0.9992009207517663,True,0.0004278552490445446,0.9992009207517663,0.00037122399918928595,53.3
40.730000000000004,-111.86,1,4,15,property,property,0.9992552634583772,True,0.00037225988575039426,0.9992552634583772,0.00037247665587246273,61.6
40.730000000000004,-111.86,1,5,14,property,property,0.9992553179554748,True,0.00037225306046906933,0.9992553179554748,0.00037242898405615384,60.2
40.730000000000004,-111.86,1,6,13,other,other,0.9992550512953242,True,0.9992550512953242,0.00037247535316317296,0.0003724733515125149,58.6
40.730000000000004,-111.86,2,3,10,property,property,0.9992551076983787,True,0.00037244857471047804,0.9992551076983787,0.0003724437269109336,53.3
40.730000000000004,-111.86,2,4,22,other,other,0.9992550485129561,True,0.9992550485129561,0.0003724753521260368,0.0003724761349176029,69.7
40.730000000000004,-111.86,2,5,19,other,other,0.999255107163222,True,0.999255107163222,0.00037241400373983863,0.00037247883303820524,66.6
40.730000000000004,-111.86,2,6,16,other,other,0.9992550485166273,True,0.9992550485166273,0.00037247534845374534,0.00037247613491897134,63.0
40.730000000000004,-111.86,3,3,7,property,property,0.9992550297873813,True,0.00037249297984016,0.9992550297873813,0.0003724772327783461,46.2
40.730000000000004,-111.86,3,4,19,property,property,0.9992739291489194,True,0.0003597957839537962,0.9992739291489194,0.00036627506712681626,66.6
40.730000000000004,-111.86,3,5,16,property,property,0.9992554181384999,True,0.00037209146388982517,0.9992554181384999,0.0003724903976101196,63.0
40.730000000000004,-111.86,3,6,7,other,other,0.9992550476742356,True,0.9992550476742356,0.00037247908227037286,0.00037247324349423043,46.2
40.730000000000004,-111.85000000000001,0,3,3,property,property,0.9992550517414476,True,0.0003724754664805194,0.9992550517414476,0.00037247279207194053,30.8
40.730000000000004,-111.85000000000001,0,4,3,property,property,0.9992550618972722,True,0.00037246530693637377,0.9992550618972722,0.0003724727957915057,30.8
40.730000000000004,-111.85000000000001,0,5,10,property,property,0.9992566732733351,True,0.0003716212938667929,0.9992566732733351,0.0003717054327981292,53.3
40.730000000000004,-111.85000000000001,0,6,6,property,property,0.9992550175342545,True,0.00037247889352504576,0.9992550175342545,0.0003725035722204338,43.2
40.730000000000004,-111.85000000000001,1,4,7,property,property,0.9992550564616541,True,0.0003724707396237603,0.9992550564616541,0.0003724727987221513,46.2
40.730000000000004,-111.85000000000001,1,5,4,other,other,0.9992550479202293,True,0.9992550479202293,0.00037247872951614306,0.0003724733502544448,35.8
40.730000000000004,-111.85000000000001,1,6,7,other,other,0.9992550509668694,True,0.9992550509668694,0.00037247568174040435,0.00037247335139008306,46.2
40.730000000000004,-111.85000000000001,2,3,10,other,other,0.9992550512989953,True,0.9992550512989953,0.0003724753494908815,0.00037247335151388333,53.3
40.730000000000004,-111.85000000000001,2,4,7,other,other,0.9992550511155373,True,0.9992550511155373,0.00037247559577922537,0.0003724732886835165,46.2
40.730000000000004,-111.85000000000001,2,5,11,property,property,0.9992745583749808,True,0.0003517043226167608,0.9992745583749808,0.00037373730240225993,55.2
40.730000000000004,-111.85000000000001,2,6,8,other,other,0.9992551524272807,True,0.9992551524272807,0.000372364139770646,0.0003724834329485463,48.8
40.730000000000004,-111.85000000000001,3,3,3,property,property,0.9992550537464304,True,0.000372473456129348,0.9992550537464304,0.00037247279744029484,30.8
40.730000000000004,-111.85000000000001,3,4,10,property,property,0.9992551131669867,True,0.00037243779200679016,0.9992551131669867,0.0003724490410064594,53.3
40.730000000000004,-111.85000000000001,3,5,11,property,property,0.9992748711674455,True,0.00035236139189397006,0.9992748711674455,0.0003727674406603178,55.2
40.730000000000004,-111.85000000000001,3,6,7,other,other,0.9992550499215693,True,0.9992550499215693,0.00037247719920613603,0.0003724728792244399,46.2
40.730000000000004,-111.84,0,5,3,property,property,0.9992550537464304,True,0.000372473456129348,0.9992550537464304,0.00037247279744029484,30.8
40.730000000000004,-111.84,1,6,3,other,other,0.9992550509725804,True,0.9992550509725804,0.0003724756760274258,0.0003724733513922118,30.8
40.730000000000004,-111.84,2,4,5,property,property,0.9992550536269372,True,0.0003724732417055485,0.9992550536269372,0.0003724731313571191,39.8
40.730000000000004,-111.84,2,5,4,violent,violent,0.9991834253946498,True,0.00041147088473042823,0.00040510372061971595,0.9991834253946498,35.8
40.730000000000004,-111.84,3,4,9,property,property,0.999255055861758,True,0.0003724719251326835,0.999255055861758,0.00037247221310919944,51.2
40.730000000000004,-111.84,3,5,9,property,property,0.9992551580811232,True,0.0003723642777174634,0.9992551580811232,0.0003724776411594463,51.2
40.730000000000004,-111.83,0,4,3,property,property,0.9992550537464304,True,0.000372473456129348,0.9992550537464304,0.00037247279744029484,30.8
40.730000000000004,-111.83,1,4,3,property,property,0.9992550537464304,True,0.000372473456129348,0.9992550537464304,0.00037247279744029484,30.8
40.730000000000004,-111.83,1,5,4,property,property,0.9992558867502264,True,0.0003719230565410001,0.9992558867502264,0.00037219019323255436,35.8
40.730000000000004,-111.83,1,6,6,property,property,0.999255053877381,True,0.0003724733251299244,0.999255053877381,0.00037247279748910676,43.2
40.730000000000004,-111.83,2,3,3,property,property,0.9992550410722872,True,0.00037246956479775755,0.9992550410722872,0.0003724893629149768,30.8
40.730000000000004,-111.83,2,4,8,other,other,0.9992550476514189,True,0.9992550476514189,0.0003724790785881711,0.00037247326999294533,48.8
40.730000000000004,-111.83,2,6,5,other,other,0.9992550479202293,True,0.9992550479202293,0.00037247872951614306,0.0003724733502544448,39.8
40.730000000000004,-111.83,3,3,3,property,property,0.9992579652042358,True,0.000369543409443048,0.9992579652042358,0.000372491386321033,30.8
40.730000000000004,-111.83,3,4,6,property,property,0.9992549987813217,True,0.0003724961468406195,0.9992549987813217,0.00037250507183761927,43.2
40.730000000000004,-111.83,3,5,5,other,other,0.9992550442469244,True,0.9992550442469244,0.0003724798957638835,0.0003724758573119182,39.8
40.730000000000004,-111.82000000000001,0,4,3,property,property,0.9970195250449377,True,0.00031859070740517903,0.9970195250449377,0.002661884247657122,30.7
40.730000000000004,-111.82000000000001,0,5,7,other,other,0.998996208940374,True,0.998996208940374,0.000502240939326369,0.00050155012029971,46.2
40.730000000000004,-111.82000000000001,1,4,8,property,property,0.9992551782889194,True,0.00037248156460511356,0.9992551782889194,0.00037234014647553106,48.8
40.730000000000004,-111.82000000000001,1,5,4,property,property,0.9992550537464304,True,0.000372473456129348,0.9992550537464304,0.00037247279744029484,35.8
40.730000000000004,-111.82000000000001,1,6,4,other,other,0.9992550509725804,True,0.9992550509725804,0.0003724756760274258,0.0003724733513922118,35.8
40.730000000000004,-111.82000000000001,2,3,3,violent,violent,0.9991933018331708,True,0.0004058364822223892,0.0004008616846066892,0.9991933018331708,30.8
40.730000000000004,-111.82000000000001,2,5,8,other,other,0.9992551524826582,True,0.9992551524826582,0.000372364139791282,0.00037248337755047537,48.8
40.730000000000004,-111.82000000000001,2,6,6,other,other,0.9992550479202293,True,0.9992550479202293,0.00037247872951614306,0.0003724733502544448,43.2
40.730000000000004,-111.82000000000001,3,4,5,other,other,0.9992550497912991,True,0.9992550497912991,0.00037247695371049394,0.00037247325499043004,39.8
40.730000000000004,-111.82000000000001,3,5,5,other,other,0.9992550533026106,True,0.9992550533026106,0.0003724787315224602,0.0003724679658668441,39.8
40.730000000000004,-111.82000000000001,3,6,7,property,property,0.9992552970093906,True,0.0003722448042311367,0.9992552970093906,0.00037245818637821537,46.2
40.730000000000004,-111.81,1,4,3,other,other,0.9992550509724744,True,0.9992550509724744,0.0003724756760273863,0.0003724733514982863,30.8
40.74,-112.03,1,5,4,other,other,0.9992550497046557,True,0.9992550497046557,0.0003724769444245894,0.00037247335091959157,35.8
40.74,-112.0,1,5,4,property,property,0.9992558663856533,True,0.000371944921043028,0.9992558663856533,0.00037218869330362487,35.8
40.74,-111.99000000000001,0,6,3,violent,violent,0.9992799202461852,True,0.00038002705082392944,0.00034005270299078904,0.9992799202461852,30.8
40.74,-111.97,1,4,3,property,property,0.9992551316175142,True,0.0003723955560190925,0.9992551316175142,0.00037247282646677847,30.8
40.74,-111.97,3,4,3,other,other,0.9992936575838938,True,0.9992936575838938,0.0003639147337730594,0.00034242768233334555,30.8
40.74,-111.96000000000001,0,3,4,other,other,0.9992550133710293,True,0.9992550133710293,0.0003725124771444369,0.0003724741518263054,35.8
40.74,-111.95,0,5,3,property,property,0.9992550539471591,True,0.00037247306158644884,0.9992550539471591,0.0003724729912543378,30.8
40.74,-111.95,1,4,5,property,property,0.9992550533762449,True,0.00037247382618306007,0.9992550533762449,0.00037247279757206345,39.8
40.74,-111.95,1,5,4,other,other,0.9992550479202293,True,0.9992550479202293,0.00037247872951614306,0.0003724733502544448,35.8
40.74,-111.95,1,6,3,property,property,0.9992550539603803,True,0.00037247324182983975,0.9992550539603803,0.00037247279778980025,30.8
40.74,-111.95,2,4,3,other,other,0.999255054262317,True,0.999255054262317,0.00037247544497344225,0.000372470292709698,30.8
40.74,-111.95,2,5,4,property,property,0.9992558459462669,True,0.00037196566377393695,0.9992558459462669,0.00037218838995919327,35.8
40.74,-111.95,2,6,3,property,property,0.9992550539603803,True,0.00037247324182983975,0.9992550539603803,0.00037247279778980025,30.8
40.74,-111.94,0,3,5,other,other,0.9992550395137738,True,0.9992550395137738,0.00037248226689144643,0.0003724782193347264,39.8
40.74,-111.94,0,5,3,property,property,0.9969777453745139,True,0.00031868824562010143,0.9969777453745139,0.002703566379866008,30.7
40.74,-111.94,1,3,3,other,other,0.9992550534203418,True,0.9992550534203418,0.00037247322735366786,0.0003724733523046174,30.8
40.74,-111.94,1,4,10,other,other,0.9992550242874221,True,0.9992550242874221,0.00037247988832382763,0.00037249582425411465,53.3
40.74,-111.94,1,5,10,property,property,0.9992569240633367,True,0.0003715815490659303,0.9992569240633367,0.0003714943875974999,53.3
40.74,-111.94,1,6,4,property,property,0.9992550647040244,True,0.00037247326791541507,0.9992550647040244,0.0003724620280601625,35.8
40.74,-111.94,2,3,7,property,property,0.9992550564616541,True,0.0003724707396237603,0.9992550564616541,0.0003724727987221513,46.2
40.74,-111.94,2,4,13,property,property,0.9992552910700745,True,0.000372310680928268,0.9992552910700745,0.0003723982489971597,58.6
40.74,-111.94,2,5,16,property,property,0.999069481382743,True,0.0005590253359008858,0.999069481382743,0.0003714932813560351,63.0
40.74,-111.94,2,6,9,other,other,0.9992550475768931,True,0.9992550475768931,0.00037247907298042714,0.00037247335012646586,51.2
40.74,-111.94,3,3,8,other,other,0.9992550533678017,True,0.9992550533678017,0.0003724790807189915,0.00037246755147925736,48.8
40.74,-111.94,3,5,11,other,other,0.9992550513762125,True,0.9992550513762125,0.00037247535319332435,0.0003724732705941029,55.2
40.74,-111.94,3,6,3,violent,violent,0.9991862658474059,True,0.00040988624192559825,0.00040384791066840607,0.9991862658474059,30.8
40.74,-111.93,0,3,3,property,property,0.9992550539603803,True,0.00037247324182983975,0.9992550539603803,0.00037247279778980025,30.8
40.74,-111.93,0,4,4,property,property,0.9992548935791232,True,0.0003724732041284468,0.9992548935791232,0.00037263321674842437,35.8
40.74,-111.93,0,5,3,property,property,0.9970194144821974,True,0.000318701565330482,0.9970194144821974,0.0026618839524721136,30.7
40.74,-111.93,0,6,4,other,other,0.9992549567446422,True,0.9992549567446422,0.00037257268808724245,0.00037247056727037734,35.8
40.74,-111.93,1,3,4,property,property,0.9992550723955246,True,0.00037247327078242904,0.9992550723955246,0.00037245433369305386,35.8
40.74,-111.93,1,4,5,other,other,0.9979072482425897,True,0.9979072482425897,0.0003208879697345729,0.0017718637876757608,39.8
40.74,-111.93,1,6,7,other,other,0.9992550357168513,True,0.9992550357168513,0.0003724875960741405,0.00037247668707475224,46.2
40.74,-111.93,2,4,11,property,property,0.9954876912513877,True,0.0023429233064121875,0.9954876912513877,0.0021693854422001166,55.0
40.74,-111.93,2,5,10,property,property,0.9967200419159326,True,0.0017020354399489535,0.9967200419159326,0.0015779226441185396,53.2
40.74,-111.93,2,6,6,violent,violent,0.9992806129176335,True,0.00038013563900505165,0.000339251443361446,0.9992806129176335,43.2
40.74,-111.93,3,3,5,property,property,0.9992550630217667,True,0.00037245488252308297,0.9992550630217667,0.00037248209571010183,39.8
40.74,-111.93,3,4,10,other,other,0.9992550548685167,True,0.9992550548685167,0.000372475151685673,0.0003724699797977108,53.3
40.74,-111.93,3,5,4,property,property,0.9992549355443626,True,0.00037253783860807707,0.9992549355443626,0.00037252661702922516,35.8
40.74,-111.93,3,6,6,other,other,0.9992550509725804,True,0.9992550509725804,0.0003724756760274258,0.0003724733513922118,43.2
40.74,-111.92,0,3,3,other,other,0.9992550479165584,True,0.9992550479165584,0.000372478733188468,0.00037247335025307644,30.8
40.74,-111.92,0,4,4,property,property,0.9992550618972722,True,0.00037246530693637377,0.9992550618972722,0.0003724727957915057,35.8
40.74,-111.92,0,5,8,violent,violent,0.9989966608992221,True,0.0006631113622125843,0.000340227738565162,0.9989966608992221,48.8
40.74,-111.92,0,6,13,other,other,0.999255051835452,True,0.999255051835452,0.00037247536566901995,0.0003724727988790952,58.6
40.74,-111.92,1,3,12,other,other,0.9992550512989953,True,0.9992550512989953,0.0003724753494908815,0.00037247335151388333,57.0
40.74,-111.92,1,4,3,other,other,0.9992550577628292,True,0.9992550577628292,0.00037246888324739193,0.0003724733539232841,30.8
40.74,-111.92,1,5,6,other,other,0.9992550497009848,True,0.9992550497009848,0.00037247694809689673,0.00037247335091822325,43.2
40.74,-111.92,1,6,9,property,property,0.9992560707858447,True,0.00037142725472836245,0.9992560707858447,0.0003725019594268374,51.2
40.74,-111.92,2,3,11,other,other,0.9992550512989953,True,0.9992550512989953,0.0003724753494908815,0.00037247335151388333,55.2
40.74,-111.92,2,4,15,other,other,0.9992550500738477,True,0.9992550500738477,0.00037247580542190965,0.000372474120730478,61.6
