lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
40.64,-74.16,0,95,other,0.15789473684210525,1.0730323722471,other,0.869,True,0.869,0.1164,0.0146,1.5,NYC,high
40.64,-74.16,1,131,other,0.3816793893129771,0.9546102209996333,other,0.8763,True,0.8763,0.1108,0.0128,1.3,NYC,high
40.64,-74.16,2,175,other,0.2857142857142857,1.015401619425616,other,0.8731,True,0.8731,0.1139,0.013,1.3,NYC,high
40.64,-74.16,3,150,other,0.4,0.9108426184681704,other,0.8747,True,0.8747,0.1124,0.0129,1.3,NYC,high
40.64,-74.15,0,52,other,0.09615384615384616,1.076014824930685,other,0.8751,True,0.8751,0.1116,0.0133,1.3,NYC,high
40.64,-74.15,1,55,other,0.21818181818181817,1.0247878426593022,other,0.8774,True,0.8774,0.1099,0.0127,1.3,NYC,high
40.64,-74.15,2,113,other,0.36283185840707965,0.9403009959139059,other,0.8743,True,0.8743,0.1126,0.0131,1.3,NYC,high
40.64,-74.15,3,89,other,0.2247191011235955,1.0424273021709483,other,0.8738,True,0.8738,0.1127,0.0135,1.3,NYC,high
40.64,-74.14,0,142,other,0.16901408450704225,1.0440891048248986,other,0.8696,True,0.8696,0.1161,0.0143,1.4,NYC,high
40.64,-74.14,1,198,other,0.3686868686868687,0.9648984885621227,other,0.8764,True,0.8764,0.1109,0.0127,1.3,NYC,high
40.64,-74.14,2,297,other,0.31986531986531985,0.9665895384824191,other,0.8769,True,0.8769,0.1105,0.0127,1.3,NYC,high
40.64,-74.14,3,279,other,0.32616487455197135,0.9776384288779022,other,0.8673,True,0.8673,0.1178,0.0149,1.5,NYC,high
40.64,-74.13,0,208,other,0.08653846153846154,1.00136084348261,other,0.7863,True,0.7863,0.159,0.0547,5.5,NYC,medium
40.64,-74.13,1,286,other,0.23426573426573427,1.019657124413818,other,0.8747,True,0.8747,0.1125,0.0129,1.3,NYC,high
40.64,-74.13,2,427,other,0.2810304449648712,1.0038994692523242,other,0.8767,True,0.8767,0.1106,0.0127,1.3,NYC,high
40.64,-74.13,3,358,other,0.24581005586592178,1.0056754064028453,other,0.8699,True,0.8699,0.1159,0.0142,1.4,NYC,high
40.64,-74.12,0,171,other,0.3157894736842105,0.9692498964340792,other,0.8132,True,0.8132,0.1476,0.0392,3.9,NYC,high
40.64,-74.12,1,237,other,0.28270042194092826,1.010365693941146,other,0.8778,True,0.8778,0.1096,0.0126,1.3,NYC,high
40.64,-74.12,2,343,other,0.2478134110787172,1.002321961007072,other,0.8731,True,0.8731,0.1139,0.013,1.3,NYC,high
40.64,-74.12,3,383,other,0.25326370757180156,0.9980978249884641,other,0.8726,True,0.8726,0.1138,0.0136,1.4,NYC,high
40.64,-74.11,0,98,other,0.04081632653061224,1.0957210284269405,other,0.8765,True,0.8765,0.1108,0.0127,1.3,NYC,high
40.64,-74.11,1,172,other,0.19186046511627908,1.0526885022903945,other,0.8698,True,0.8698,0.1173,0.0128,1.3,NYC,high
40.64,-74.11,2,197,other,0.20812182741116753,1.0505078315801155,other,0.8766,True,0.8766,0.1108,0.0126,1.3,NYC,high
40.64,-74.11,3,180,other,0.3277777777777778,0.9889943012418494,other,0.8747,True,0.8747,0.1125,0.0128,1.3,NYC,high
40.64,-74.10000000000001,0,59,other,0.15254237288135594,1.0612477890097622,other,0.8693,True,0.8693,0.1169,0.0137,1.4,NYC,high
40.64,-74.10000000000001,1,90,other,0.3,0.9274448991346753,other,0.8532,True,0.8532,0.1333,0.0134,1.3,NYC,high
40.64,-74.10000000000001,2,107,other,0.3177570093457944,0.9411482751272571,other,0.8708,True,0.8708,0.116,0.0133,1.3,NYC,high
40.64,-74.10000000000001,3,99,other,0.32323232323232326,0.950302096429701,other,0.8766,True,0.8766,0.1105,0.0129,1.3,NYC,high
40.64,-74.09,0,310,other,0.3,0.9462566701952893,other,0.8656,True,0.8656,0.1186,0.0157,1.6,NYC,high
40.64,-74.09,1,476,other,0.35084033613445376,0.9671104459179347,other,0.8755,True,0.8755,0.1118,0.0127,1.3,NYC,high
40.64,-74.09,2,739,other,0.2882273342354533,1.0189044420094717,other,0.8746,True,0.8746,0.1126,0.0128,1.3,NYC,high
40.64,-74.09,3,662,other,0.2719033232628399,0.9772139634384037,other,0.8776,True,0.8776,0.1096,0.0128,1.3,NYC,high
40.64,-74.08,0,653,other,0.24042879019908117,1.0045498893021685,other,0.8642,True,0.8642,0.1192,0.0166,1.7,NYC,high
40.64,-74.08,1,992,other,0.2439516129032258,1.0009030876248262,other,0.8737,True,0.8737,0.1134,0.0129,1.3,NYC,high
40.64,-74.08,2,1836,other,0.07026143790849673,1.0257143959915402,other,0.8734,True,0.8734,0.1136,0.013,1.3,NYC,high
40.64,-74.08,3,1179,other,0.3146734520780322,1.0033039703574684,other,0.8743,True,0.8743,0.1126,0.0131,1.3,NYC,high
40.64,-74.07000000000001,0,75,violent,0.06666666666666667,1.060787262502382,other,0.7965,False,0.7965,0.1602,0.0433,4.3,NYC,medium
40.64,-74.07000000000001,1,99,other,0.15151515151515152,1.0271492471638468,other,0.874,True,0.874,0.1129,0.013,1.3,NYC,high
40.64,-74.07000000000001,2,305,other,0.5180327868852459,0.8347745313886383,other,0.8733,True,0.8733,0.1135,0.0132,1.3,NYC,high
40.64,-74.07000000000001,3,152,other,0.17763157894736842,1.037621589816534,other,0.8774,True,0.8774,0.1097,0.0128,1.3,NYC,high
40.64,-74.04,0,26,other,0.038461538461538464,0.96995943555062,other,0.5207,True,0.5207,0.4641,0.0152,1.5,NYC,uncertain
40.64,-74.04,1,31,property,0.2903225806451613,0.8418424981876392,property,0.5226,True,0.4625,0.5226,0.0149,1.5,NYC,uncertain
40.64,-74.04,2,38,property,0.15789473684210525,0.9426749615639383,property,0.7216,True,0.2657,0.7216,0.0128,1.3,NYC,medium
40.64,-74.04,3,45,other,0.06666666666666667,1.0352223863597825,property,0.5198,False,0.4651,0.5198,0.0151,1.5,NYC,uncertain
40.64,-74.03,0,115,other,0.06086956521739131,1.046360917753568,other,0.8755,True,0.8755,0.1118,0.0127,1.3,NYC,high
40.64,-74.03,1,157,property,0.11464968152866242,1.0133322613769853,property,0.5512,True,0.4336,0.5512,0.0151,1.5,NYC,medium
40.64,-74.03,2,236,property,0.012711864406779662,1.041472811014633,other,0.8547,False,0.8547,0.132,0.0133,1.3,NYC,high
40.64,-74.03,3,209,other,0.07177033492822966,1.0523530418083709,other,0.8712,True,0.8712,0.116,0.0128,1.3,NYC,high
40.64,-74.02,0,681,other,0.22026431718061673,1.0369465366091064,other,0.8718,True,0.8718,0.1151,0.0131,1.3,NYC,high
40.64,-74.02,1,764,property,0.16361256544502617,0.9702939763000266,other,0.8777,False,0.8777,0.1099,0.0124,1.2,NYC,high
40.64,-74.02,2,1204,property,0.044850498338870434,1.0152868064194351,other,0.8738,False,0.8738,0.1134,0.0128,1.3,NYC,high
40.64,-74.02,3,1133,other,0.18093556928508384,1.0395986634999634,other,0.8741,True,0.8741,0.1129,0.0131,1.3,NYC,high
40.64,-74.01,0,928,property,0.011853448275862068,1.0949898718871904,violent,0.4834,False,0.3591,0.1575,0.4834,48.3,NYC,uncertain
40.64,-74.01,1,1181,property,0.40135478408128705,0.9033916287758832,property,0.712,True,0.2745,0.712,0.0134,1.3,NYC,medium
40.64,-74.01,2,1802,property,0.3052164261931188,0.9630074351553357,property,0.7355,True,0.2514,0.7355,0.0131,1.3,NYC,medium
40.64,-74.01,3,1336,other,0.08308383233532934,1.0899170545147916,other,0.7276,True,0.7276,0.2431,0.0292,2.9,NYC,medium
40.64,-74.0,0,565,property,0.03185840707964602,1.0932629424535123,other,0.6941,False,0.6941,0.2447,0.0613,6.1,NYC,medium
40.64,-74.0,1,658,property,0.1778115501519757,1.0025491735503043,property,0.7621,True,0.2254,0.7621,0.0125,1.2,NYC,medium
40.64,-74.0,2,970,property,0.2020618556701031,1.0090719164571254,property,0.7337,True,0.2534,0.7337,0.0129,1.3,NYC,medium
40.64,-74.0,3,892,other,0.10201793721973094,1.0785744000444712,other,0.7859,True,0.7859,0.1967,0.0174,1.7,NYC,medium
40.64,-73.99,0,420,other,0.0380952380952381,1.096729098396133,other,0.6534,True,0.6534,0.221,0.1256,12.6,NYC,medium
40.64,-73.99,1,389,property,0.13881748071979436,1.007319916086489,property,0.7508,True,0.2365,0.7508,0.0127,1.3,NYC,medium
40.64,-73.99,2,603,other,0.03150912106135987,0.9959245019886984,property,0.7473,False,0.2404,0.7473,0.0123,1.2,NYC,medium
40.64,-73.99,3,547,other,0.0712979890310786,1.0734424627380497,other,0.8536,True,0.8536,0.133,0.0134,1.3,NYC,high
40.64,-73.98,0,284,other,0.017605633802816902,1.0722146205003225,other,0.7522,True,0.7522,0.2194,0.0284,2.8,NYC,medium
40.64,-73.98,1,355,property,0.2140845070422535,0.9520139204048319,property,0.7534,True,0.234,0.7534,0.0126,1.3,NYC,medium
40.64,-73.98,2,675,property,0.28296296296296297,0.9759569019344889,other,0.7564,False,0.7564,0.2288,0.0148,1.5,NYC,medium
40.64,-73.98,3,565,other,0.047787610619469026,1.0782626588816977,other,0.8414,True,0.8414,0.1441,0.0145,1.4,NYC,high
40.64,-73.97,0,325,property,0.04923076923076923,1.0930262109442523,other,0.7187,False,0.7187,0.25,0.0314,3.1,NYC,medium
40.64,-73.97,1,351,property,0.05698005698005698,1.005000306452602,property,0.742,True,0.2452,0.742,0.0128,1.3,NYC,medium
40.64,-73.97,2,648,other,0.027777777777777776,1.0358955806660353,property,0.7375,False,0.2495,0.7375,0.013,1.3,NYC,medium
40.64,-73.97,3,603,other,0.1044776119402985,1.0560138374149806,property,0.5703,False,0.4129,0.5703,0.0169,1.7,NYC,medium
40.64,-73.96000000000001,0,516,other,0.050387596899224806,1.0763417678737137,other,0.6873,True,0.6873,0.2027,0.11,11.0,NYC,medium
40.64,-73.96000000000001,1,947,property,0.07708553326293559,1.0424518303626455,other,0.5926,False,0.5926,0.3899,0.0174,1.7,NYC,medium
40.64,-73.96000000000001,2,1311,property,0.07017543859649122,1.0434196207161146,other,0.5664,False,0.5664,0.4145,0.0191,1.9,NYC,medium
40.64,-73.96000000000001,3,1163,other,0.14445399828030955,1.077695961957299,other,0.8049,True,0.8049,0.1771,0.0181,1.8,NYC,high
40.64,-73.95,0,760,other,0.14342105263157895,1.0750011169129368,other,0.6415,True,0.6415,0.1843,0.1743,17.4,NYC,medium
40.64,-73.95,1,1042,other,0.21209213051823417,1.0392548881105603,other,0.8524,True,0.8524,0.1341,0.0135,1.3,NYC,high
40.64,-73.95,2,1714,other,0.18728121353558927,1.0408845257901471,other,0.8522,True,0.8522,0.1329,0.0149,1.5,NYC,high
40.64,-73.95,3,1707,other,0.23491505565319273,1.0095546782774498,other,0.8484,True,0.8484,0.1302,0.0213,2.1,NYC,high
40.64,-73.94,0,351,other,0.05698005698005698,1.0582012122055762,other,0.8585,True,0.8585,0.127,0.0145,1.4,NYC,high
40.64,-73.94,1,404,other,0.11138613861386139,1.0404320974247372,other,0.7702,True,0.7702,0.2145,0.0153,1.5,NYC,medium
40.64,-73.94,2,676,other,0.23520710059171598,1.0176849252747004,other,0.6799,True,0.6799,0.301,0.0192,1.9,NYC,medium
40.64,-73.94,3,628,other,0.2770700636942675,1.0217009813356595,other,0.8652,True,0.8652,0.1213,0.0135,1.4,NYC,high
40.64,-73.93,0,297,other,0.0707070707070707,1.0929198616648237,other,0.8766,True,0.8766,0.1106,0.0127,1.3,NYC,high
40.64,-73.93,1,577,property,0.35701906412478335,0.9250645566017396,property,0.7142,True,0.2729,0.7142,0.0129,1.3,NYC,medium
40.64,-73.93,2,963,property,0.2824506749740395,0.9165093315216148,other,0.6918,False,0.6918,0.2899,0.0183,1.8,NYC,medium
40.64,-73.93,3,777,property,0.17245817245817247,1.0096321007730462,other,0.871,False,0.871,0.116,0.013,1.3,NYC,high
40.64,-73.92,0,242,other,0.16942148760330578,1.0690260912055778,other,0.8713,True,0.8713,0.1148,0.0139,1.4,NYC,high
40.64,-73.92,1,362,other,0.17679558011049723,1.0507873034915214,other,0.8773,True,0.8773,0.1103,0.0124,1.2,NYC,high
40.64,-73.92,2,516,other,0.32170542635658916,0.9957860149670488,other,0.8772,True,0.8772,0.1103,0.0125,1.3,NYC,high
40.64,-73.92,3,434,other,0.23271889400921658,1.0405458783188246,other,0.8767,True,0.8767,0.1106,0.0127,1.3,NYC,high
40.64,-73.91,0,359,other,0.15877437325905291,1.0694157984978008,other,0.8735,True,0.8735,0.1133,0.0132,1.3,NYC,high
40.64,-73.91,1,466,other,0.23819742489270387,1.0264784928023272,other,0.8752,True,0.8752,0.1122,0.0126,1.3,NYC,high
40.64,-73.91,2,727,other,0.1953232462173315,1.0491226158153841,other,0.8664,True,0.8664,0.1204,0.0132,1.3,NYC,high
40.64,-73.91,3,655,other,0.3297709923664122,0.9932983223729549,other,0.8758,True,0.8758,0.1114,0.0128,1.3,NYC,high
40.64,-73.9,0,259,other,0.16988416988416988,1.0567238948481428,other,0.8722,True,0.8722,0.1142,0.0136,1.4,NYC,high
40.64,-73.9,1,379,other,0.1662269129287599,1.0476745644300673,other,0.8737,True,0.8737,0.1136,0.0127,1.3,NYC,high
40.64,-73.9,2,595,other,0.2319327731092437,1.0420486262395827,other,0.8738,True,0.8738,0.1133,0.0129,1.3,NYC,high
40.64,-73.9,3,536,other,0.3619402985074627,0.9686820635719474,other,0.8769,True,0.8769,0.1102,0.0129,1.3,NYC,high
40.64,-73.89,0,207,other,0.05314009661835749,1.090104425135834,other,0.7545,True,0.7545,0.2244,0.0211,2.1,NYC,medium
40.64,-73.89,1,251,other,0.2749003984063745,0.9326320309142178,property,0.5788,False,0.4053,0.5788,0.0159,1.6,NYC,medium
40.64,-73.89,2,376,other,0.23670212765957446,0.9901524303470493,other,0.8725,True,0.8725,0.115,0.0125,1.3,NYC,high
40.64,-73.89,3,438,other,0.2853881278538813,1.017030278693039,other,0.8781,True,0.8781,0.1093,0.0126,1.3,NYC,high
40.64,-73.88,0,60,other,0.06666666666666667,1.0928879086777044,other,0.8719,True,0.8719,0.1149,0.0132,1.3,NYC,high
40.64,-73.88,1,88,other,0.03409090909090909,0.8712689428696708,other,0.8445,True,0.8445,0.1417,0.0138,1.4,NYC,high
40.64,-73.88,2,140,property,0.007142857142857143,1.0118541789239086,other,0.6854,False,0.6854,0.299,0.0156,1.6,NYC,medium
40.64,-73.88,3,145,property,0.06206896551724138,1.0654818253833507,other,0.8451,False,0.8451,0.1416,0.0134,1.3,NYC,high
40.64,-73.79,3,3,property,1.0,4.3446531758480495e-08,other,0.869,False,0.869,0.1178,0.0133,1.3,NYC,high
40.64,-73.75,0,3,other,1.0,4.34465315364359e-08,other,0.6917,True,0.6917,0.1985,0.1098,11.0,NYC,medium
40.64,-73.75,1,7,property,0.0,1.0042424730540764,other,0.87,False,0.87,0.1172,0.0129,1.3,NYC,high
40.64,-73.75,2,10,other,0.3,0.8979457248567797,property,0.5581,False,0.4256,0.5581,0.0163,1.6,NYC,medium
40.64,-73.75,3,5,other,0.6,0.5004024447610513,property,0.5186,False,0.4647,0.5186,0.0167,1.7,NYC,uncertain
40.64,-73.74,0,47,other,0.06382978723404255,1.0606768942637619,other,0.4688,True,0.4688,0.1953,0.3358,33.6,NYC,uncertain
40.64,-73.74,1,60,other,0.18333333333333332,1.0217260613086157,property,0.5218,False,0.4587,0.5218,0.0195,2.0,NYC,uncertain
40.64,-73.74,2,83,other,0.1686746987951807,1.0641835332165348,property,0.7528,False,0.2339,0.7528,0.0132,1.3,NYC,medium
40.64,-73.74,3,46,other,0.15217391304347827,1.0763951189873606,property,0.7432,False,0.2433,0.7432,0.0134,1.3,NYC,medium
40.65,-74.11,1,3,property,0.3333333333333333,0.6365141893815645,other,0.4301,False,0.4301,0.2551,0.3148,31.5,NYC,uncertain
40.65,-74.11,3,3,other,1.0,4.34465315364359e-08,property,0.5546,False,0.4273,0.5546,0.0181,1.8,NYC,medium
40.65,-74.10000000000001,0,4,other,0.5,0.5623351657797391,property,0.5727,False,0.411,0.5727,0.0162,1.6,NYC,medium
40.65,-74.10000000000001,1,7,other,0.14285714285714285,0.6829081257408294,property,0.5217,False,0.4625,0.5217,0.0158,1.6,NYC,uncertain
40.65,-74.10000000000001,2,10,property,0.1,1.0888999753452238,property,0.7558,True,0.2311,0.7558,0.0131,1.3,NYC,medium
40.65,-74.10000000000001,3,15,property,0.13333333333333333,1.0437570363314084,other,0.8575,False,0.8575,0.1283,0.0141,1.4,NYC,high
40.65,-74.09,0,65,other,0.27692307692307694,0.868832424458428,other,0.8713,True,0.8713,0.1145,0.0142,1.4,NYC,high
40.65,-74.09,1,106,other,0.3113207547169811,1.0021753469444465,other,0.8725,True,0.8725,0.1143,0.0132,1.3,NYC,high
40.65,-74.09,2,152,other,0.14473684210526316,1.0681416901878797,other,0.8706,True,0.8706,0.1159,0.0135,1.4,NYC,high
40.65,-74.09,3,158,other,0.2911392405063291,0.9940736247504474,other,0.8784,True,0.8784,0.1089,0.0126,1.3,NYC,high
40.65,-74.08,0,71,other,0.11267605633802817,1.0863204199428433,other,0.8737,True,0.8737,0.113,0.0134,1.3,NYC,high
40.65,-74.08,1,175,other,0.36,0.960009900541793,other,0.8685,True,0.8685,0.1177,0.0138,1.4,NYC,high
40.65,-74.08,2,225,other,0.36,0.9734507248482211,other,0.874,True,0.874,0.1131,0.0129,1.3,NYC,high
40.65,-74.08,3,172,other,0.26744186046511625,0.9811036303345124,other,0.8739,True,0.8739,0.1129,0.0132,1.3,NYC,high
40.65,-74.02,0,198,other,0.15656565656565657,1.0716759531242626,other,0.8727,True,0.8727,0.1141,0.0132,1.3,NYC,high
40.65,-74.02,1,258,other,0.23255813953488372,1.016477025379222,other,0.8339,True,0.8339,0.1525,0.0136,1.4,NYC,high
40.65,-74.02,2,300,property,0.02666666666666667,1.0544756412005714,other,0.8751,False,0.8751,0.1124,0.0125,1.2,NYC,high
40.65,-74.02,3,282,other,0.11347517730496454,1.0698736852791917,other,0.877,True,0.877,0.1105,0.0125,1.3,NYC,high
40.65,-74.01,0,691,other,0.04486251808972504,1.0709958339776748,other,0.7551,True,0.7551,0.1689,0.076,7.6,NYC,medium
40.65,-74.01,1,657,property,0.0136986301369863,1.068700032859752,other,0.8497,False,0.8497,0.1371,0.0132,1.3,NYC,high
40.65,-74.01,2,1305,property,0.1578544061302682,1.0305078887611276,other,0.8737,False,0.8737,0.1136,0.0128,1.3,NYC,high
40.65,-74.01,3,992,other,0.07358870967741936,1.0826964153325873,other,0.8778,True,0.8778,0.1096,0.0126,1.3,NYC,high
40.65,-74.0,0,373,violent,0.0777479892761394,1.0693540688161531,violent,0.5021,True,0.3446,0.1533,0.5021,50.2,NYC,uncertain
40.65,-74.0,1,365,property,0.0027397260273972603,1.078367148292238,other,0.781,False,0.781,0.2043,0.0148,1.5,NYC,medium
40.65,-74.0,2,536,other,0.05037313432835821,1.0691171910877522,other,0.8754,True,0.8754,0.1121,0.0125,1.2,NYC,high
40.65,-74.0,3,588,violent,0.01020408163265306,1.0718332576583447,other,0.8471,False,0.8471,0.1347,0.0181,1.8,NYC,high
40.65,-73.99,0,49,property,0.14285714285714285,1.0789922078775833,property,0.5214,True,0.4583,0.5214,0.0203,2.0,NYC,uncertain
40.65,-73.99,1,26,property,0.34615384615384615,0.9012262508973273,property,0.7108,True,0.2759,0.7108,0.0133,1.3,NYC,medium
40.65,-73.99,2,27,property,0.037037037037037035,1.067938505038001,property,0.7546,True,0.2322,0.7546,0.0131,1.3,NYC,medium
40.65,-73.99,3,35,property,0.14285714285714285,1.0200891054385564,property,0.7465,True,0.2405,0.7465,0.013,1.3,NYC,medium
40.65,-73.98,0,99,property,0.0707070707070707,1.0204783787699077,property,0.6386,True,0.3456,0.6386,0.0158,1.6,NYC,medium
40.65,-73.98,1,151,property,0.1390728476821192,0.964833453993514,property,0.7635,True,0.2239,0.7635,0.0126,1.3,NYC,medium
40.65,-73.98,2,229,property,0.17903930131004367,0.9720568903288909,property,0.7338,True,0.2538,0.7338,0.0125,1.2,NYC,medium
40.65,-73.98,3,239,property,0.02092050209205021,1.0122786127748282,other,0.6752,False,0.6752,0.3091,0.0157,1.6,NYC,medium
40.65,-73.97,0,142,property,0.0,1.0623389532899834,other,0.7152,False,0.7152,0.2637,0.0211,2.1,NYC,medium
40.65,-73.97,1,215,property,0.037209302325581395,0.9298879021158564,property,0.7637,True,0.2239,0.7637,0.0125,1.2,NYC,medium
40.65,-73.97,2,351,property,0.05413105413105413,1.0302659063265143,property,0.7616,True,0.2256,0.7616,0.0127,1.3,NYC,medium
40.65,-73.97,3,357,other,0.12324929971988796,1.0365087568956048,property,0.5759,False,0.4073,0.5759,0.0167,1.7,NYC,medium
40.65,-73.96000000000001,0,899,other,0.04004449388209121,1.070935337271631,other,0.4982,True,0.4982,0.1856,0.3162,31.6,NYC,uncertain
40.65,-73.96000000000001,1,1537,property,0.0741704619388419,1.0457138403578932,other,0.7404,False,0.7404,0.2404,0.0192,1.9,NYC,medium
40.65,-73.96000000000001,2,2471,property,0.07567786321327398,1.0653323329145137,other,0.6644,False,0.6644,0.313,0.0226,2.3,NYC,medium
40.65,-73.96000000000001,3,2223,other,0.0832208726945569,1.087369413778516,other,0.8514,True,0.8514,0.1296,0.019,1.9,NYC,high
40.65,-73.95,0,983,other,0.18311291963377416,1.065368172399173,other,0.7881,True,0.7881,0.157,0.0549,5.5,NYC,medium
40.65,-73.95,1,1327,other,0.2132629992464205,1.0329894153335304,other,0.866,True,0.866,0.1207,0.0132,1.3,NYC,high
40.65,-73.95,2,2120,other,0.21367924528301888,1.0338835221846556,other,0.8654,True,0.8654,0.1208,0.0138,1.4,NYC,high
40.65,-73.95,3,1906,other,0.26285414480587616,1.0159794624216887,other,0.8646,True,0.8646,0.1195,0.0159,1.6,NYC,high
40.65,-73.94,0,323,other,0.05572755417956656,1.0916733418785187,other,0.8739,True,0.8739,0.1126,0.0135,1.3,NYC,high
40.65,-73.94,1,408,other,0.11274509803921569,1.0623833341178526,other,0.7465,True,0.7465,0.2376,0.0159,1.6,NYC,medium
40.65,-73.94,2,599,other,0.09849749582637729,1.0490696921097589,other,0.8361,True,0.8361,0.1499,0.014,1.4,NYC,high
40.65,-73.94,3,625,other,0.2128,1.0402515267709285,other,0.8733,True,0.8733,0.1135,0.0132,1.3,NYC,high
40.65,-73.93,0,451,other,0.05321507760532151,1.0767696603763512,other,0.849,True,0.849,0.1284,0.0226,2.3,NYC,high
40.65,-73.93,1,685,other,0.19562043795620437,1.0583323680228895,other,0.6904,True,0.6904,0.2892,0.0204,2.0,NYC,medium
40.65,-73.93,2,1026,other,0.1793372319688109,1.0631501262650183,other,0.7517,True,0.7517,0.2278,0.0205,2.0,NYC,medium
40.65,-73.93,3,1078,other,0.2300556586270872,1.0284313623411534,other,0.8716,True,0.8716,0.115,0.0134,1.3,NYC,high
40.65,-73.92,0,311,other,0.08681672025723473,1.085894992831928,other,0.8758,True,0.8758,0.1115,0.0128,1.3,NYC,high
40.65,-73.92,1,428,other,0.17289719626168223,1.0505389892989678,other,0.8624,True,0.8624,0.1243,0.0133,1.3,NYC,high
40.65,-73.92,2,688,other,0.22819767441860464,1.0463983599523283,other,0.7287,True,0.7287,0.2071,0.0641,6.4,NYC,medium
40.65,-73.92,3,606,other,0.25742574257425743,1.0248503722295876,other,0.8654,True,0.8654,0.1205,0.0141,1.4,NYC,high
40.65,-73.91,0,440,other,0.19772727272727272,1.0448486079163029,other,0.8741,True,0.8741,0.1123,0.0136,1.4,NYC,high
40.65,-73.91,1,617,other,0.19773095623987033,1.0103281687365486,other,0.8753,True,0.8753,0.112,0.0127,1.3,NYC,high
40.65,-73.91,2,830,other,0.16265060240963855,1.0390749354372928,other,0.8628,True,0.8628,0.124,0.0132,1.3,NYC,high
40.65,-73.91,3,781,other,0.2471190781049936,1.0304301060030356,other,0.8738,True,0.8738,0.1131,0.0131,1.3,NYC,high
40.65,-73.9,0,343,other,0.20116618075801748,1.0421661685512664,other,0.8737,True,0.8737,0.1128,0.0135,1.4,NYC,high
40.65,-73.9,1,576,other,0.13541666666666666,1.0443402161852327,other,0.8567,True,0.8567,0.13,0.0133,1.3,NYC,high
40.65,-73.9,2,784,other,0.29846938775510207,0.993966500562288,other,0.875,True,0.875,0.1122,0.0128,1.3,NYC,high
40.65,-73.9,3,716,other,0.3058659217877095,0.9814519350790503,other,0.8759,True,0.8759,0.1109,0.0132,1.3,NYC,high
40.65,-73.89,0,315,other,0.24126984126984127,1.0323609156186997,other,0.7795,True,0.7795,0.1809,0.0396,4.0,NYC,medium
40.65,-73.89,1,547,property,0.2760511882998172,0.9381508145879442,property,0.7425,True,0.2447,0.7425,0.0129,1.3,NYC,medium
40.65,-73.89,2,770,property,0.13246753246753246,1.0384166898320732,property,0.7414,True,0.2459,0.7414,0.0127,1.3,NYC,medium
40.65,-73.89,3,627,other,0.07496012759170653,1.0691739047265183,other,0.7637,True,0.7637,0.2159,0.0204,2.0,NYC,medium
40.65,-73.88,0,177,property,0.15819209039548024,1.0450069723939253,other,0.7477,False,0.7477,0.2352,0.0171,1.7,NYC,medium
40.65,-73.88,1,701,property,0.5406562054208274,0.7552739452527837,property,0.63,True,0.3557,0.63,0.0142,1.4,NYC,medium
40.65,-73.88,2,1183,property,0.5046491969568893,0.813365901683303,property,0.6901,True,0.2954,0.6901,0.0145,1.4,NYC,medium
40.65,-73.88,3,818,property,0.39364303178484106,0.901852555994394,other,0.6975,False,0.6975,0.2815,0.021,2.1,NYC,medium
40.65,-73.87,0,56,property,0.017857142857142856,1.0963586028030445,other,0.8688,False,0.8688,0.1177,0.0135,1.3,NYC,high
40.65,-73.87,1,522,property,0.5938697318007663,0.6849080091811723,property,0.7643,True,0.2233,0.7643,0.0124,1.2,NYC,medium
40.65,-73.87,2,1098,property,0.6666666666666666,0.6169050933935448,property,0.7622,True,0.2252,0.7622,0.0126,1.3,NYC,medium
40.65,-73.87,3,666,property,0.6201201201201201,0.7279600826925937,property,0.7612,True,0.2262,0.7612,0.0126,1.3,NYC,medium
40.65,-73.86,0,12,other,0.16666666666666666,1.0114042647073518,other,0.8716,True,0.8716,0.1154,0.0131,1.3,NYC,high
40.65,-73.86,1,11,violent,0.0,1.0900596587107838,property,0.5295,False,0.4056,0.5295,0.0648,6.5,NYC,uncertain
40.65,-73.86,2,27,other,0.14814814814814814,1.0708078595494446,other,0.869,True,0.869,0.118,0.013,1.3,NYC,high
40.65,-73.86,3,34,property,0.029411764705882353,1.0583453685867263,other,0.8746,False,0.8746,0.1129,0.0125,1.3,NYC,high
40.65,-73.85000000000001,0,20,property,0.25,0.9745701894462542,other,0.8648,False,0.8648,0.1214,0.0138,1.4,NYC,high
40.65,-73.85000000000001,1,11,property,0.0,0.9347698978582792,property,0.5857,True,0.3995,0.5857,0.0148,1.5,NYC,medium
40.65,-73.85000000000001,2,29,property,0.10344827586206896,0.9925086555080169,property,0.5259,True,0.4589,0.5259,0.0152,1.5,NYC,uncertain
40.65,-73.85000000000001,3,23,other,0.13043478260869565,1.074721225116281,other,0.864,True,0.864,0.122,0.014,1.4,NYC,high
40.65,-73.84,0,67,property,0.34328358208955223,0.9398320829215097,other,0.8663,False,0.8663,0.1204,0.0133,1.3,NYC,high
40.65,-73.84,1,55,other,0.07272727272727272,1.0726959267318747,property,0.5293,False,0.4558,0.5293,0.0148,1.5,NYC,uncertain
40.65,-73.84,2,109,other,0.009174311926605505,1.0561287735951104,property,0.7669,False,0.221,0.7669,0.0121,1.2,NYC,medium
