lat_bin,lon_bin,time_slot,month,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
53.57,-1.79,3,10.0,8,other,0.125,0.9743147528693494,violent,0.688,False,0.119,0.193,0.688,68.8,West Yorkshire,medium
53.57,-1.79,3,11.0,5,violent,0.6,0.5004024447610513,violent,0.5501,True,0.1149,0.335,0.5501,55.0,West Yorkshire,medium
53.57,-1.79,3,12.0,5,violent,0.0,1.0549201679861442,violent,0.55,True,0.1149,0.3351,0.55,55.0,West Yorkshire,medium
53.57,-1.78,0,2.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6791,True,0.1193,0.2016,0.6791,67.9,West Yorkshire,medium
53.57,-1.78,1,11.0,4,violent,0.5,0.562335165779739,violent,0.55,True,0.1149,0.3352,0.55,55.0,West Yorkshire,medium
53.57,-1.78,2,1.0,3,violent,0.0,1.0986122886681096,violent,0.6746,True,0.1197,0.2057,0.6746,67.5,West Yorkshire,medium
53.57,-1.78,3,2.0,4,violent,1.0,4.3446531758480495e-08,violent,0.6791,True,0.1193,0.2016,0.6791,67.9,West Yorkshire,medium
53.57,-1.78,3,11.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.55,True,0.1149,0.3351,0.55,55.0,West Yorkshire,medium
53.57,-1.72,1,12.0,3,violent,1.0,4.3446531758480495e-08,violent,0.675,True,0.1196,0.2054,0.675,67.5,West Yorkshire,medium
53.57,-1.7,2,3.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6789,True,0.1193,0.2018,0.6789,67.9,West Yorkshire,medium
53.57,-1.6600000000000001,3,2.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6789,True,0.1194,0.2018,0.6789,67.9,West Yorkshire,medium
53.58,-1.79,0,10.0,4,property,0.25,1.0397207708399179,violent,0.6791,False,0.1193,0.2016,0.6791,67.9,West Yorkshire,medium
53.58,-1.79,1,3.0,3,other,0.3333333333333333,0.6365141893815645,violent,0.6789,False,0.1193,0.2018,0.6789,67.9,West Yorkshire,medium
53.58,-1.79,1,9.0,3,violent,0.0,1.0986122886681096,violent,0.6791,True,0.1193,0.2016,0.6791,67.9,West Yorkshire,medium
53.58,-1.79,1,10.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6789,True,0.1193,0.2018,0.6789,67.9,West Yorkshire,medium
53.58,-1.79,2,2.0,3,violent,0.0,1.0986122886681096,violent,0.6789,True,0.1193,0.2018,0.6789,67.9,West Yorkshire,medium
53.58,-1.79,2,3.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6789,True,0.1193,0.2018,0.6789,67.9,West Yorkshire,medium
53.58,-1.79,2,10.0,3,property,0.3333333333333333,0.6365141893815645,violent,0.6902,False,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.58,-1.78,3,9.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.5499,True,0.1148,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.58,-1.77,0,2.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6791,True,0.1193,0.2016,0.6791,67.9,West Yorkshire,medium
53.58,-1.77,0,3.0,4,violent,0.5,0.5623351657797391,violent,0.6903,True,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.58,-1.77,1,11.0,3,violent,1.0,4.3446531758480495e-08,violent,0.6902,True,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
