lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_other,p_property,p_violent,risk
42.28,-83.15,3,8,6,property,property,0.9995006176235723,True,0.00024968916502575645,0.9995006176235723,0.0002496932114019447,44.3
42.28,-83.15,3,9,4,property,property,0.9995006160908287,True,0.00024969086868000423,0.9995006160908287,0.0002496930404913095,36.6
42.28,-83.15,3,10,5,violent,violent,0.9995006323283762,True,0.0002496851516587926,0.0002496825199650931,0.9995006323283762,40.8
42.28,-83.15,3,12,6,property,property,0.9995006160944037,True,0.0002496908686808973,0.9995006160944037,0.00024969303691550114,44.3
42.28,-83.14,0,8,6,violent,property,0.9994237546183685,False,0.000258031153359716,0.9994237546183685,0.0003182142282719124,44.3
42.28,-83.14,1,6,3,violent,violent,0.9989017166423302,True,0.0005381945148473745,0.0005600888428223891,0.9989017166423302,31.5
42.28,-83.14,1,10,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.28,-83.14,2,1,5,violent,violent,0.9995006234630325,True,0.000249685149444142,0.0002496913875233103,0.9995006234630325,40.8
42.28,-83.14,2,2,4,property,property,0.9995006205423492,True,0.0002496893092471563,0.9995006205423492,0.000249690148403546,36.6
42.28,-83.14,2,5,3,property,property,0.9995006220645225,True,0.00024968930962741663,0.9995006220645225,0.00024968862584987764,31.5
42.28,-83.14,3,3,4,other,other,0.9995016463863305,True,0.9995016463863305,0.0002491751276411932,0.00024917848602820327,36.6
42.28,-83.14,3,4,4,property,property,0.9995006160908287,True,0.00024969086868000423,0.9995006160908287,0.0002496930404913095,36.6
42.28,-83.14,3,6,5,other,other,0.9995011980027158,True,0.9995011980027158,0.0002494035841772987,0.00024939841310680263,40.8
42.29,-83.16,1,11,3,property,property,0.9995006176235723,True,0.00024968916502575645,0.9995006176235723,0.0002496932114019447,31.5
42.29,-83.16,2,1,3,other,other,0.9995011867023735,True,0.9995011867023735,0.00024940618004807365,0.00024940711757844426,31.5
42.29,-83.16,2,7,3,property,property,0.9995021742538811,True,0.00024891516738821467,0.9995021742538811,0.0002489105787306042,31.5
42.29,-83.15,2,8,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.29,-83.15,3,8,3,property,property,0.9995006176235723,True,0.00024968916502575645,0.9995006176235723,0.0002496932114019447,31.5
42.29,-83.14,1,8,3,other,other,0.9995014313715911,True,0.9995014313715911,0.0002492838456691749,0.0002492847827396845,31.5
42.29,-83.13,0,1,3,violent,violent,0.9995006315201551,True,0.00024968515145689095,0.00024968332838811965,0.9995006315201551,31.5
42.29,-83.13,0,2,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.29,-83.13,0,7,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.29,-83.13,0,12,3,violent,violent,0.9989127389710963,True,0.0005390045392510118,0.000548256489652735,0.9989127389710963,31.5
42.29,-83.13,1,5,3,property,property,0.9995018312411925,True,0.00024908721352324915,0.9995018312411925,0.0002490815452842784,31.5
42.29,-83.13,1,10,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.29,-83.13,2,7,5,property,property,0.9995006220645225,True,0.00024968930962741663,0.9995006220645225,0.00024968862584987764,40.8
42.29,-83.13,2,10,5,violent,violent,0.9982172437668999,True,0.0007022406880791826,0.001080515545020855,0.9982172437668999,40.7
42.29,-83.13,2,12,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.29,-83.13,3,7,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.29,-83.13,3,10,3,violent,violent,0.9989127389710963,True,0.0005390045392510118,0.000548256489652735,0.9989127389710963,31.5
42.29,-83.12,0,11,4,violent,violent,0.41419129633179086,True,0.2929006936276899,0.2929080100405193,0.41419129633179086,15.2
42.29,-83.12,1,7,3,violent,violent,0.9989078052851148,True,0.0005388958581130846,0.0005532988567721129,0.9989078052851148,31.5
42.29,-83.12,1,12,5,property,property,0.9995006176235723,True,0.00024968916502575645,0.9995006176235723,0.0002496932114019447,40.8
42.29,-83.12,2,7,4,property,property,0.9995006176235723,True,0.00024968916502575645,0.9995006176235723,0.0002496932114019447,36.6
42.29,-83.12,2,10,5,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,40.8
42.29,-83.12,3,1,3,violent,violent,0.9995006315201551,True,0.00024968515145689095,0.00024968332838811965,0.9995006315201551,31.5
42.29,-83.11,0,1,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.29,-83.11,2,5,4,violent,violent,0.9995006315201551,True,0.00024968515145689095,0.00024968332838811965,0.9995006315201551,36.6
42.29,-83.11,3,1,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.300000000000004,-83.14,1,10,5,violent,violent,0.9984306375759034,True,0.0007756692112903459,0.0007936932128062225,0.9984306375759034,40.7
42.300000000000004,-83.14,2,10,4,other,other,0.9995016525646979,True,0.9995016525646979,0.0002491751291814563,0.000249172306120368,36.6
42.300000000000004,-83.14,3,9,3,other,other,0.9994997549670384,True,0.9994997549670384,0.00024940364826424305,0.0002508413846974516,31.5
42.300000000000004,-83.14,3,10,5,other,other,0.999501191740318,True,0.999501191740318,0.0002494036610806151,0.0002494045986015168,40.8
42.300000000000004,-83.13,0,1,6,property,property,0.9995006160768005,True,0.0002496908686764997,0.9995006160768005,0.0002496930545231688,44.3
42.300000000000004,-83.13,0,2,7,property,property,0.9995006198518729,True,0.00024968916558241696,0.9995006198518729,0.00024969098254473107,47.3
42.300000000000004,-83.13,0,3,7,violent,violent,0.9931003635743086,True,0.0034488233316950227,0.003450813093996328,0.9931003635743086,47.0
