lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
51.31,-0.08,3,3,property,0.3333333333333333,0.6365141893815645,property,0.6203,True,0.2234,0.6203,0.1563,15.6,London,medium
51.31,0.02,0,12,other,0.08333333333333333,1.0775563270668007,other,0.6527,True,0.6527,0.1871,0.1602,16.0,London,medium
51.31,0.02,2,12,other,0.25,0.887694275799104,property,0.6207,False,0.2243,0.6207,0.155,15.5,London,medium
51.31,0.02,3,9,other,0.1111111111111111,1.0608569471580214,other,0.5721,True,0.5721,0.2087,0.2192,21.9,London,medium
51.31,0.03,0,37,violent,0.02702702702702703,1.0978881493493058,property,0.6278,False,0.219,0.6278,0.1532,15.3,London,medium
51.31,0.03,1,46,property,0.043478260869565216,1.0953330817042592,property,0.6264,True,0.2199,0.6264,0.1538,15.4,London,medium
51.31,0.03,2,48,violent,0.25,1.0203241734361106,property,0.6281,False,0.2189,0.6281,0.153,15.3,London,medium
51.31,0.03,3,31,violent,0.0,1.0707894419593655,property,0.6239,False,0.2213,0.6239,0.1547,15.5,London,medium
51.31,0.04,0,28,property,0.35714285714285715,0.9799711820833054,property,0.627,True,0.2195,0.627,0.1535,15.3,London,medium
51.31,0.04,1,28,property,0.39285714285714285,0.9406911806575431,property,0.6294,True,0.2181,0.6294,0.1525,15.3,London,medium
51.31,0.04,2,22,property,0.3181818181818182,1.0040761387311792,property,0.6266,True,0.2197,0.6266,0.1536,15.4,London,medium
51.31,0.04,3,15,property,0.6666666666666666,0.6277052571971504,property,0.6292,True,0.2182,0.6292,0.1526,15.3,London,medium
51.32,-0.16,0,12,other,0.08333333333333333,1.0775563270668007,property,0.6274,False,0.2192,0.6274,0.1533,15.3,London,medium
51.32,-0.16,1,19,property,0.15789473684210525,1.0459781656993947,property,0.6258,True,0.2202,0.6258,0.154,15.4,London,medium
51.32,-0.16,2,13,property,0.07692307692307693,1.0928305535284886,property,0.6247,True,0.2209,0.6247,0.1545,15.4,London,medium
