lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_violent,p_property,p_other,risk,city
37.71,-122.5,0,1,5,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.5,0,3,6,violent,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.5,1,1,3,property,property,0.5557,True,0.1111,0.5557,0.3332,11.1,SF
37.71,-122.5,1,3,3,property,property,0.5557,True,0.1111,0.5557,0.3332,11.1,SF
37.71,-122.5,2,1,4,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.5,2,7,3,property,property,0.5557,True,0.1111,0.5557,0.3332,11.1,SF
37.71,-122.5,2,8,6,violent,property,0.5651,False,0.1206,0.5651,0.3143,12.1,SF
37.71,-122.5,2,12,7,other,property,0.5395,False,0.1151,0.5395,0.3453,11.5,SF
37.71,-122.5,3,1,5,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.71,-122.5,3,3,4,violent,property,0.623,False,0.0705,0.623,0.3064,7.1,SF
37.71,-122.5,3,8,3,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.5,3,9,3,property,other,0.5896,False,0.011,0.3994,0.5896,1.1,SF
37.71,-122.5,3,12,4,property,property,0.558,True,0.1225,0.558,0.3194,12.3,SF
37.71,-122.48,1,11,3,property,property,0.5557,True,0.1111,0.5557,0.3332,11.1,SF
37.71,-122.48,1,12,4,property,property,0.5557,True,0.1111,0.5557,0.3332,11.1,SF
37.71,-122.48,3,12,5,property,property,0.5395,True,0.1151,0.5395,0.3453,11.5,SF
37.71,-122.47,0,1,3,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.47,0,2,4,violent,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.47,0,3,3,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,0,4,8,violent,property,0.6138,False,0.0117,0.6138,0.3745,1.2,SF
37.71,-122.47,0,5,6,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,0,6,6,property,property,0.583,True,0.0612,0.583,0.3558,6.1,SF
37.71,-122.47,0,7,4,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.71,-122.47,0,10,5,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.47,1,1,6,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.47,1,2,10,property,property,0.5719,True,0.0123,0.5719,0.4158,1.2,SF
37.71,-122.47,1,3,10,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,1,4,8,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,1,5,7,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,1,6,4,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,1,9,16,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.47,1,10,3,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.47,1,11,4,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.47,1,12,15,property,property,0.6758,True,0.06,0.6758,0.2642,6.0,SF
37.71,-122.47,2,1,12,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.47,2,2,7,property,property,0.6676,True,0.0593,0.6676,0.2731,5.9,SF
37.71,-122.47,2,3,9,property,property,0.7771,True,0.029,0.7771,0.194,2.9,SF
37.71,-122.47,2,4,13,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,2,5,12,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,2,6,4,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,2,7,10,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,2,8,10,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.47,2,9,7,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,2,10,11,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.47,2,11,5,other,property,0.7264,False,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.47,3,1,14,other,property,0.7264,False,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.47,3,2,5,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.47,3,3,8,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,3,4,7,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,3,5,4,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,3,7,11,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,3,9,4,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.47,3,10,11,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.71,-122.47,3,11,7,other,property,0.7264,False,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.47,3,12,5,property,property,0.739,True,0.0103,0.739,0.2506,1.0,SF
37.71,-122.46000000000001,0,1,5,property,property,0.5013,True,0.0417,0.5013,0.457,4.2,SF
37.71,-122.46000000000001,0,2,5,property,property,0.4969,True,0.0628,0.4969,0.4403,6.3,SF
37.71,-122.46000000000001,0,3,5,other,property,0.5298,False,0.1044,0.5298,0.3658,10.4,SF
37.71,-122.46000000000001,0,4,3,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.71,-122.46000000000001,0,5,4,property,other,0.5896,False,0.011,0.3994,0.5896,1.1,SF
37.71,-122.46000000000001,0,6,4,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.46000000000001,0,8,4,other,property,0.739,False,0.0103,0.739,0.2506,1.0,SF
37.71,-122.46000000000001,0,10,3,violent,property,0.6476,False,0.0629,0.6476,0.2896,6.3,SF
37.71,-122.46000000000001,0,11,8,property,property,0.7264,True,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.46000000000001,0,12,9,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.46000000000001,1,1,6,other,other,0.4992,True,0.0662,0.4345,0.4992,6.6,SF
37.71,-122.46000000000001,1,2,7,other,other,0.5886,True,0.0127,0.3987,0.5886,1.3,SF
37.71,-122.46000000000001,1,3,6,other,property,0.5262,False,0.1052,0.5262,0.3686,10.5,SF
37.71,-122.46000000000001,1,4,10,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.46000000000001,1,7,5,property,property,0.6138,True,0.0117,0.6138,0.3745,1.2,SF
37.71,-122.46000000000001,1,8,3,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.46000000000001,1,9,10,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.46000000000001,1,11,5,property,property,0.7264,True,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.46000000000001,1,12,5,property,other,0.5886,False,0.0127,0.3987,0.5886,1.3,SF
37.71,-122.46000000000001,2,1,5,property,property,0.7264,True,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.46000000000001,2,2,3,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.46000000000001,2,3,7,property,other,0.5616,False,0.058,0.3804,0.5616,5.8,SF
37.71,-122.46000000000001,2,4,9,other,property,0.8501,False,0.0115,0.8501,0.1384,1.2,SF
37.71,-122.46000000000001,2,5,6,other,property,0.6096,False,0.0116,0.6096,0.3788,1.2,SF
37.71,-122.46000000000001,2,6,3,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.71,-122.46000000000001,2,7,5,other,property,0.5594,False,0.0992,0.5594,0.3414,9.9,SF
37.71,-122.46000000000001,2,8,6,property,property,0.7107,True,0.0114,0.7107,0.2779,1.1,SF
37.71,-122.46000000000001,2,9,7,property,property,0.6499,True,0.0577,0.6499,0.2924,5.8,SF
37.71,-122.46000000000001,2,10,6,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.71,-122.46000000000001,2,11,5,property,property,0.583,True,0.0612,0.583,0.3558,6.1,SF
37.71,-122.46000000000001,2,12,7,property,property,0.5419,True,0.0641,0.5419,0.394,6.4,SF
37.71,-122.46000000000001,3,1,9,property,property,0.5594,True,0.0992,0.5594,0.3414,9.9,SF
37.71,-122.46000000000001,3,2,9,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.46000000000001,3,3,12,property,property,0.5333,True,0.1051,0.5333,0.3616,10.5,SF
37.71,-122.46000000000001,3,4,6,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.71,-122.46000000000001,3,5,4,property,property,0.8501,True,0.0115,0.8501,0.1384,1.2,SF
37.71,-122.46000000000001,3,6,4,property,property,0.5167,True,0.0122,0.5167,0.4711,1.2,SF
37.71,-122.46000000000001,3,7,3,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.46000000000001,3,8,5,property,property,0.6342,True,0.0538,0.6342,0.3119,5.4,SF
37.71,-122.46000000000001,3,9,4,violent,property,0.7914,False,0.011,0.7914,0.1975,1.1,SF
37.71,-122.46000000000001,3,10,5,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.46000000000001,3,11,4,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.45,0,1,14,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.71,-122.45,0,2,5,property,property,0.7264,True,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.45,0,3,5,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.45,0,4,5,property,other,0.5735,False,0.0379,0.3885,0.5735,3.8,SF
37.71,-122.45,0,5,3,property,other,0.5789,False,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.45,0,6,4,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.45,0,7,4,property,property,0.7914,True,0.011,0.7914,0.1975,1.1,SF
37.71,-122.45,0,8,4,property,property,0.4898,True,0.0637,0.4898,0.4466,6.4,SF
37.71,-122.45,0,9,10,other,property,0.5333,False,0.1051,0.5333,0.3616,10.5,SF
37.71,-122.45,0,10,7,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.45,0,12,4,other,property,0.5419,False,0.0641,0.5419,0.394,6.4,SF
37.71,-122.45,1,1,15,other,property,0.5719,False,0.0123,0.5719,0.4158,1.2,SF
37.71,-122.45,1,2,8,property,other,0.5896,False,0.011,0.3994,0.5896,1.1,SF
37.71,-122.45,1,3,12,other,property,0.5167,False,0.0122,0.5167,0.4711,1.2,SF
37.71,-122.45,1,4,14,other,property,0.6096,False,0.0116,0.6096,0.3788,1.2,SF
37.71,-122.45,1,5,7,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.45,1,6,5,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.71,-122.45,1,7,3,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.71,-122.45,1,8,8,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.45,1,9,4,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.71,-122.45,1,10,4,property,other,0.5789,False,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.45,1,11,6,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.45,1,12,10,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.45,2,1,11,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.45,2,2,21,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.45,2,3,6,other,property,0.5419,False,0.0641,0.5419,0.394,6.4,SF
37.71,-122.45,2,4,24,other,property,0.5172,False,0.0535,0.5172,0.4293,5.4,SF
37.71,-122.45,2,5,5,property,property,0.739,True,0.0103,0.739,0.2506,1.0,SF
37.71,-122.45,2,6,10,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.71,-122.45,2,7,3,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.45,2,8,10,other,other,0.5735,True,0.0379,0.3885,0.5735,3.8,SF
37.71,-122.45,2,9,9,property,property,0.9036,True,0.0113,0.9036,0.085,1.1,SF
37.71,-122.45,2,10,8,property,property,0.4898,True,0.0637,0.4898,0.4466,6.4,SF
37.71,-122.45,2,11,5,property,property,0.6322,True,0.0111,0.6322,0.3566,1.1,SF
37.71,-122.45,2,12,12,violent,property,0.5401,False,0.0116,0.5401,0.4483,1.2,SF
37.71,-122.45,3,1,16,other,property,0.4969,False,0.0628,0.4969,0.4403,6.3,SF
37.71,-122.45,3,2,16,other,property,0.6758,False,0.06,0.6758,0.2642,6.0,SF
37.71,-122.45,3,3,21,other,property,0.7306,False,0.0102,0.7306,0.2592,1.0,SF
37.71,-122.45,3,4,9,property,other,0.5896,False,0.011,0.3994,0.5896,1.1,SF
37.71,-122.45,3,5,4,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.45,3,6,5,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.45,3,7,4,violent,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.45,3,8,4,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.45,3,9,8,property,property,0.6096,True,0.0116,0.6096,0.3788,1.2,SF
37.71,-122.45,3,10,6,violent,property,0.6499,False,0.0577,0.6499,0.2924,5.8,SF
37.71,-122.45,3,11,13,other,property,0.6676,False,0.0593,0.6676,0.2731,5.9,SF
37.71,-122.45,3,12,7,property,property,0.7264,True,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.44,0,1,15,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.44,0,2,4,property,property,0.5298,True,0.1044,0.5298,0.3658,10.4,SF
37.71,-122.44,0,3,8,other,property,0.7962,False,0.0108,0.7962,0.193,1.1,SF
37.71,-122.44,0,6,7,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.44,0,7,4,property,property,0.6758,True,0.06,0.6758,0.2642,6.0,SF
37.71,-122.44,0,8,4,other,property,0.7061,False,0.0544,0.7061,0.2395,5.4,SF
37.71,-122.44,0,10,6,property,property,0.5594,True,0.0992,0.5594,0.3414,9.9,SF
37.71,-122.44,0,11,5,violent,property,0.5401,False,0.0116,0.5401,0.4483,1.2,SF
37.71,-122.44,1,1,7,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.44,1,2,10,property,property,0.5419,True,0.0641,0.5419,0.394,6.4,SF
37.71,-122.44,1,3,10,violent,property,0.6758,False,0.06,0.6758,0.2642,6.0,SF
37.71,-122.44,1,4,13,other,property,0.7107,False,0.0114,0.7107,0.2779,1.1,SF
37.71,-122.44,1,6,7,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.71,-122.44,1,8,3,other,property,0.6435,False,0.04,0.6435,0.3165,4.0,SF
37.71,-122.44,1,9,5,property,property,0.7914,True,0.011,0.7914,0.1975,1.1,SF
37.71,-122.44,1,11,7,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.44,1,12,20,other,property,0.7264,False,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.44,2,1,13,property,other,0.5789,False,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.44,2,2,15,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.71,-122.44,2,3,19,other,property,0.873,False,0.0117,0.873,0.1153,1.2,SF
37.71,-122.44,2,4,13,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.71,-122.44,2,5,4,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.71,-122.44,2,6,6,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.44,2,8,7,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.71,-122.44,2,9,3,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.44,2,10,8,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.71,-122.44,2,11,3,other,property,0.7264,False,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.44,2,12,6,other,property,0.5257,False,0.0664,0.5257,0.4079,6.6,SF
37.71,-122.44,3,1,10,other,property,0.5333,False,0.1051,0.5333,0.3616,10.5,SF
37.71,-122.44,3,2,6,other,property,0.6676,False,0.0593,0.6676,0.2731,5.9,SF
37.71,-122.44,3,3,7,property,property,0.6758,True,0.06,0.6758,0.2642,6.0,SF
37.71,-122.44,3,4,10,property,property,0.7107,True,0.0114,0.7107,0.2779,1.1,SF
37.71,-122.44,3,5,8,property,property,0.803,True,0.0909,0.803,0.1061,9.1,SF
37.71,-122.44,3,6,12,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.44,3,7,3,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.44,3,9,8,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.44,3,10,4,violent,property,0.7264,False,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.44,3,11,6,violent,property,0.656,False,0.0637,0.656,0.2804,6.4,SF
37.71,-122.44,3,12,11,violent,property,0.8462,False,0.0652,0.8462,0.0887,6.5,SF
37.71,-122.43,0,1,3,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.71,-122.43,0,2,5,property,property,0.558,True,0.1225,0.558,0.3194,12.3,SF
37.71,-122.43,0,3,3,other,property,0.5013,False,0.0417,0.5013,0.457,4.2,SF
37.71,-122.43,0,6,4,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.43,1,3,8,property,property,0.5333,True,0.1051,0.5333,0.3616,10.5,SF
37.71,-122.43,2,1,4,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.71,-122.43,2,4,5,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.71,-122.43,2,5,8,property,other,0.5896,False,0.011,0.3994,0.5896,1.1,SF
37.71,-122.43,2,7,6,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.43,2,10,6,other,other,0.5616,True,0.058,0.3804,0.5616,5.8,SF
37.71,-122.43,2,12,6,property,other,0.4992,False,0.0662,0.4345,0.4992,6.6,SF
37.71,-122.43,3,1,3,other,property,0.7264,False,0.0645,0.7264,0.2091,6.5,SF
37.71,-122.43,3,2,6,violent,property,0.4558,False,0.1174,0.4558,0.4269,11.7,SF
37.71,-122.43,3,3,4,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.71,-122.43,3,4,5,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.43,3,5,3,violent,property,0.6826,False,0.1758,0.6826,0.1416,17.6,SF
37.71,-122.43,3,7,3,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.71,-122.43,3,8,3,other,property,0.803,False,0.0909,0.803,0.1061,9.1,SF
37.71,-122.43,3,12,6,other,property,0.8705,False,0.0109,0.8705,0.1186,1.1,SF
37.71,-122.42,0,1,13,other,property,0.4898,False,0.0637,0.4898,0.4466,6.4,SF
37.71,-122.42,0,2,4,property,property,0.5594,True,0.0992,0.5594,0.3414,9.9,SF
37.71,-122.42,0,3,7,violent,property,0.5333,False,0.1051,0.5333,0.3616,10.5,SF
37.71,-122.42,0,4,4,property,property,0.7771,True,0.029,0.7771,0.194,2.9,SF
37.71,-122.42,0,6,4,property,property,0.5184,True,0.1335,0.5184,0.3481,13.4,SF
37.71,-122.42,0,8,6,violent,other,0.5896,False,0.011,0.3994,0.5896,1.1,SF
37.71,-122.42,0,9,4,property,other,0.5789,False,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.42,0,10,9,property,property,0.519,True,0.1037,0.519,0.3773,10.4,SF
37.71,-122.42,0,11,9,other,other,0.5735,True,0.0379,0.3885,0.5735,3.8,SF
37.71,-122.42,0,12,10,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.71,-122.42,1,1,14,other,other,0.5735,True,0.0379,0.3885,0.5735,3.8,SF
37.71,-122.42,1,2,6,other,other,0.5616,True,0.058,0.3804,0.5616,5.8,SF
37.71,-122.42,1,3,17,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.71,-122.42,1,4,9,property,property,0.5333,True,0.1051,0.5333,0.3616,10.5,SF
37.71,-122.42,1,5,7,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.42,1,6,7,other,other,0.5701,True,0.0437,0.3862,0.5701,4.4,SF
37.71,-122.42,1,8,8,property,property,0.519,True,0.1037,0.519,0.3773,10.4,SF
37.71,-122.42,1,10,5,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.42,1,11,6,property,other,0.5896,False,0.011,0.3994,0.5896,1.1,SF
37.71,-122.42,1,12,19,property,property,0.4898,True,0.0637,0.4898,0.4466,6.4,SF
37.71,-122.42,2,1,19,other,other,0.4813,True,0.0686,0.4501,0.4813,6.9,SF
37.71,-122.42,2,2,27,other,property,0.4898,False,0.0637,0.4898,0.4466,6.4,SF
37.71,-122.42,2,3,15,property,property,0.4898,True,0.0637,0.4898,0.4466,6.4,SF
37.71,-122.42,2,4,17,other,property,0.5298,False,0.1044,0.5298,0.3658,10.4,SF
37.71,-122.42,2,5,13,other,other,0.5886,True,0.0127,0.3987,0.5886,1.3,SF
37.71,-122.42,2,6,9,violent,property,0.6096,False,0.0116,0.6096,0.3788,1.2,SF
37.71,-122.42,2,7,4,other,other,0.5886,True,0.0127,0.3987,0.5886,1.3,SF
37.71,-122.42,2,8,17,other,other,0.5886,True,0.0127,0.3987,0.5886,1.3,SF
37.71,-122.42,2,9,11,other,property,0.474,False,0.0616,0.474,0.4644,6.2,SF
37.71,-122.42,2,10,13,property,other,0.5616,False,0.058,0.3804,0.5616,5.8,SF
37.71,-122.42,2,11,14,other,other,0.5735,True,0.0379,0.3885,0.5735,3.8,SF
37.71,-122.42,2,12,24,property,property,0.5401,True,0.0116,0.5401,0.4483,1.2,SF
37.71,-122.42,3,1,18,other,property,0.474,False,0.0616,0.474,0.4644,6.2,SF
37.71,-122.42,3,2,6,violent,property,0.5594,False,0.0992,0.5594,0.3414,9.9,SF
37.71,-122.42,3,3,20,other,property,0.5594,False,0.0992,0.5594,0.3414,9.9,SF
37.71,-122.42,3,4,34,other,property,0.4898,False,0.0637,0.4898,0.4466,6.4,SF
37.71,-122.42,3,5,9,violent,property,0.4558,False,0.1174,0.4558,0.4269,11.7,SF
37.71,-122.42,3,6,15,other,other,0.5886,True,0.0127,0.3987,0.5886,1.3,SF
37.71,-122.42,3,7,11,other,property,0.5594,False,0.0992,0.5594,0.3414,9.9,SF
37.71,-122.42,3,8,10,violent,property,0.7771,False,0.029,0.7771,0.194,2.9,SF
37.71,-122.42,3,9,7,property,property,0.5333,True,0.1051,0.5333,0.3616,10.5,SF
37.71,-122.42,3,10,12,property,other,0.4596,False,0.1107,0.4297,0.4596,11.1,SF
37.71,-122.42,3,11,12,violent,other,0.5735,False,0.0379,0.3885,0.5735,3.8,SF
37.71,-122.42,3,12,14,property,property,0.602,True,0.0584,0.602,0.3396,5.8,SF
37.71,-122.41,0,1,8,property,other,0.5789,False,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.41,0,2,5,other,property,0.7962,False,0.0108,0.7962,0.193,1.1,SF
37.71,-122.41,0,3,9,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.71,-122.41,0,4,9,property,property,0.8485,True,0.0113,0.8485,0.1401,1.1,SF
37.71,-122.41,0,5,5,other,property,0.7771,False,0.029,0.7771,0.194,2.9,SF
37.71,-122.41,0,6,4,property,property,0.7901,True,0.0127,0.7901,0.1972,1.3,SF
37.71,-122.41,0,7,10,other,property,0.6676,False,0.0593,0.6676,0.2731,5.9,SF
37.71,-122.41,0,8,4,other,property,0.7771,False,0.029,0.7771,0.194,2.9,SF
37.71,-122.41,0,9,3,property,other,0.5886,False,0.0127,0.3987,0.5886,1.3,SF
37.71,-122.41,0,12,9,property,other,0.5789,False,0.0289,0.3922,0.5789,2.9,SF
37.71,-122.41,1,1,6,property,other,0.5616,False,0.058,0.3804,0.5616,5.8,SF
37.71,-122.41,1,2,10,other,property,0.5419,False,0.0641,0.5419,0.394,6.4,SF
37.71,-122.41,1,3,24,other,property,0.5167,False,0.0122,0.5167,0.4711,1.2,SF
37.71,-122.41,1,4,13,other,other,0.5616,True,0.058,0.3804,0.5616,5.8,SF
37.71,-122.41,1,5,11,property,other,0.5896,False,0.011,0.3994,0.5896,1.1,SF
37.71,-122.41,1,6,7,other,property,0.474,False,0.0616,0.474,0.4644,6.2,SF
37.71,-122.41,1,7,12,other,other,0.5616,True,0.058,0.3804,0.5616,5.8,SF
37.71,-122.41,1,8,5,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.71,-122.41,1,9,9,violent,property,0.6138,False,0.0117,0.6138,0.3745,1.2,SF
37.71,-122.41,1,10,7,property,other,0.4813,False,0.0686,0.4501,0.4813,6.9,SF
37.71,-122.41,1,11,3,other,other,0.5735,True,0.0379,0.3885,0.5735,3.8,SF
37.71,-122.41,1,12,12,other,property,0.6821,False,0.011,0.6821,0.3069,1.1,SF
37.71,-122.41,2,1,14,other,other,0.5735,True,0.0379,0.3885,0.5735,3.8,SF
37.71,-122.41,2,2,12,other,property,0.6676,False,0.0593,0.6676,0.2731,5.9,SF
37.71,-122.41,2,3,20,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.71,-122.41,2,4,19,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.71,-122.41,2,5,12,other,property,0.5333,False,0.1051,0.5333,0.3616,10.5,SF
37.71,-122.41,2,6,6,other,property,0.5594,False,0.0992,0.5594,0.3414,9.9,SF
37.71,-122.41,2,7,11,other,other,0.5269,True,0.0544,0.4187,0.5269,5.4,SF
37.71,-122.41,2,8,12,violent,property,0.5719,False,0.0123,0.5719,0.4158,1.2,SF
37.71,-122.41,2,9,8,violent,other,0.5515,False,0.0103,0.4382,0.5515,1.0,SF
37.71,-122.41,2,11,10,property,other,0.5616,False,0.058,0.3804,0.5616,5.8,SF
37.71,-122.41,2,12,16,property,property,0.5594,True,0.0992,0.5594,0.3414,9.9,SF
37.71,-122.41,3,1,8,property,property,0.6758,True,0.06,0.6758,0.2642,6.0,SF
37.71,-122.41,3,2,10,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.71,-122.41,3,3,15,property,property,0.7901,True,0.0127,0.7901,0.1972,1.3,SF
37.71,-122.41,3,4,19,violent,property,0.6676,False,0.0593,0.6676,0.2731,5.9,SF
37.71,-122.41,3,6,6,property,property,0.8485,True,0.0113,0.8485,0.1401,1.1,SF
37.71,-122.41,3,7,11,other,other,0.5886,True,0.0127,0.3987,0.5886,1.3,SF
37.71,-122.41,3,8,8,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.71,-122.41,3,9,7,other,property,0.7901,False,0.0127,0.7901,0.1972,1.3,SF
37.71,-122.41,3,10,7,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.71,-122.41,3,11,4,property,property,0.5594,True,0.0992,0.5594,0.3414,9.9,SF
