lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_other,p_property,p_violent,risk
52.175000000000004,0.12,3,3,3,violent,violent,0.9990274381519623,True,0.00048628276499356057,0.00048627908304414166,0.9990274381519623,33.9
52.175000000000004,0.12,3,11,4,violent,violent,0.9990277616036106,True,0.0004862356876005189,0.00048600270878878317,0.9990277616036106,39.3
52.175000000000004,0.12,3,12,5,violent,violent,0.9990332873176591,True,0.0004828136391971612,0.0004838990431437663,0.9990332873176591,43.8
52.175000000000004,0.125,0,1,3,property,property,0.9990274490564912,True,0.0004862765426218968,0.9990274490564912,0.0004862744008870711,33.9
52.175000000000004,0.125,0,2,3,other,other,0.9990274455923742,True,0.9990274455923742,0.000486277459712684,0.00048627694791318724,33.9
52.175000000000004,0.125,0,11,3,property,property,0.9990274625931777,True,0.0004862688092980724,0.9990274625931777,0.0004862685975243164,33.9
52.175000000000004,0.125,1,1,4,property,property,0.999027444778566,True,0.00048627827611134,0.999027444778566,0.0004862769453226544,39.3
52.175000000000004,0.125,1,3,3,other,other,0.9990274455838359,True,0.9990274455838359,0.0004862774630495762,0.0004862769531143321,33.9
52.175000000000004,0.125,1,11,4,property,property,0.9990274462272174,True,0.00048627763244982517,0.9990274462272174,0.00048627614033276516,39.3
52.175000000000004,0.125,2,2,4,other,other,0.9990274455734565,True,0.9990274455734565,0.0004862774614667986,0.0004862769650767741,39.3
52.175000000000004,0.125,3,3,3,violent,violent,0.9990274324737372,True,0.00048628282735075674,0.000486284698912244,0.9990274324737372,33.9
52.175000000000004,0.135,1,12,4,property,property,0.9990274461030698,True,0.00048627704796578826,0.9990274461030698,0.0004862768489643926,39.3
52.175000000000004,0.14,0,1,5,violent,violent,0.999031618994535,True,0.00048488696573091003,0.00048349403973409053,0.999031618994535,43.8
52.175000000000004,0.14,0,2,6,violent,violent,0.9990402474587888,True,0.000480943547046028,0.0004788089941651715,0.9990402474587888,47.5
52.175000000000004,0.14,0,3,5,violent,violent,0.9990262033189172,True,0.0004929761314844835,0.0004808205495983136,0.9990262033189172,43.8
52.175000000000004,0.14,0,11,7,violent,violent,0.9989527012680367,True,0.00042528522796882705,0.0006220135039945306,0.9989527012680367,50.8
52.175000000000004,0.14,0,12,6,violent,violent,0.999033878042492,True,0.0004842459600196012,0.0004818759974883598,0.999033878042492,47.5
52.175000000000004,0.14,1,1,4,violent,violent,0.999030921731349,True,0.0004862960883816125,0.00048278218026935295,0.999030921731349,39.3
52.175000000000004,0.14,1,2,9,violent,violent,0.9990348903922283,True,0.00048622408808944394,0.0004788855196823951,0.9990348903922283,56.2
52.175000000000004,0.14,1,3,8,violent,violent,0.9988670976586448,True,0.0005662596464714181,0.0005666426948838728,0.9988670976586448,53.7
52.175000000000004,0.14,1,11,6,violent,violent,0.9990339841629488,True,0.0004842359826543596,0.0004817798543969368,0.9990339841629488,47.5
52.175000000000004,0.14,1,12,4,violent,violent,0.9990277655689778,True,0.00048623370444188403,0.0004860007265803737,0.9990277655689778,39.3
52.175000000000004,0.14,2,2,3,violent,violent,0.9990274212685855,True,0.0004863025373054682,0.00048627619410901353,0.9990274212685855,33.9
52.175000000000004,0.14,2,3,7,violent,violent,0.9989550389434937,True,0.0004261259635130779,0.0006188350929932681,0.9989550389434937,50.8
52.175000000000004,0.14,2,12,4,violent,violent,0.999030921731349,True,0.0004862960883816125,0.00048278218026935295,0.999030921731349,39.3
52.175000000000004,0.14,3,1,5,violent,violent,0.9990274476987332,True,0.00048628120289899267,0.0004862710983678517,0.9990274476987332,43.8
52.175000000000004,0.14,3,2,3,other,other,0.9990290913039513,True,0.9990290913039513,0.00048545330764861356,0.00048545538840000604,33.9
52.175000000000004,0.14,3,11,4,violent,violent,0.9990277612165854,True,0.00048623588115953955,0.0004860029022550599,0.9990277612165854,39.3
52.175000000000004,0.14,3,12,9,violent,violent,0.9987321732196389,True,0.0005152628693337972,0.0007525639110273388,0.9987321732196389,56.2
52.175000000000004,0.145,1,1,3,other,other,0.9990273417608807,True,0.9990273417608807,0.00048631622868016853,0.00048634201043920155,33.9
52.18,0.12,1,11,5,other,other,0.998112567170046,True,0.998112567170046,0.000595313851861364,0.0012921189780926144,43.7
52.18,0.12,2,3,3,other,other,0.9990292121294299,True,0.9990292121294299,0.00048630870061882995,0.00048447916995124395,33.9
52.18,0.145,2,3,3,other,other,0.9990291971295406,True,0.9990291971295406,0.00048631636666489927,0.0004844865037945506,33.9
52.185,0.135,1,1,3,violent,violent,0.9990274503732792,True,0.00048627339990602557,0.00048627622681476164,0.9990274503732792,33.9
52.185,0.135,2,1,3,property,property,0.9990274623525368,True,0.000486268885332097,0.9990274623525368,0.00048626876213112735,33.9
52.185,0.15,0,1,5,property,property,0.9990274415517403,True,0.00048627998193289594,0.9990274415517403,0.0004862784663268188,43.8
52.185,0.15,2,3,4,violent,violent,0.9990309068281908,True,0.00048631099874180106,0.00048278217306739447,0.9990309068281908,39.3
52.185,0.15,3,1,3,property,property,0.9990274426539876,True,0.00048627973258850814,0.9990274426539876,0.0004862776134241376,33.9
52.185,0.15,3,3,3,violent,violent,0.9990274302332142,True,0.0004862837953734271,0.0004862859714124732,0.9990274302332142,33.9
52.185,0.155,0,2,3,property,property,0.9990274624797776,True,0.0004862688188752529,0.9990274624797776,0.00048626870134729197,33.9
52.185,0.155,0,12,5,violent,violent,0.9990274480810609,True,0.0004862809964003289,0.00048627092253879673,0.9990274480810609,43.8
52.185,0.155,1,1,3,property,property,0.9990274569971856,True,0.00048627156264378603,0.9990274569971856,0.0004862714401704033,33.9
52.185,0.155,1,2,3,other,other,0.9990274455841683,True,0.9990274455841683,0.000486277462883406,0.000486276952948162,33.9
52.185,0.155,1,12,4,property,property,0.9986211202478611,True,0.0006896939239563978,0.9986211202478611,0.0006891858281825056,39.3
52.185,0.155,2,2,3,property,property,0.9990274569971856,True,0.00048627156264378603,0.9990274569971856,0.0004862714401704033,33.9
52.185,0.155,2,11,3,other,other,0.9990274455720184,True,0.9990274455720184,0.00048627746307180775,0.00048627696490974136,33.9
52.185,0.155,2,12,4,violent,violent,0.9990274392525894,True,0.0004862825162377389,0.00048627823117276386,0.9990274392525894,39.3
52.185,0.155,3,2,3,other,other,0.9990274363806771,True,0.9990274363806771,0.000486282366659177,0.00048628125266355623,33.9
52.185,0.155,3,12,3,violent,violent,0.999027308966278,True,0.0004863429211433854,0.00048634811257867056,0.999027308966278,33.9
52.185,0.16,1,2,4,property,property,0.9990274462055498,True,0.0004862776163521025,0.9990274462055498,0.0004862761780979072,39.3
52.185,0.16,1,12,3,property,property,0.999027462373155,True,0.0004862688743017643,0.999027462373155,0.0004862687525432873,33.9
52.185,0.16,2,3,7,violent,violent,0.9990300619659988,True,0.0004850329323994115,0.0004849051016017616,0.9990300619659988,50.8
52.185,0.16,3,1,3,violent,violent,0.9990274318607556,True,0.00048628282099915716,0.0004862853182453306,0.9990274318607556,33.9
