lat_bin,lon_bin,time_slot,month,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
38.83,-77.0,0,11.0,13,violent,0.23076923076923078,0.6662784634716634,property,0.6374,False,0.3626,0.6374,0.0,0.0,DC,medium
38.83,-77.0,0,12.0,10,property,0.2,0.6730116880595105,property,0.6277,True,0.3723,0.6277,0.0,0.0,DC,medium
38.83,-77.0,1,1.0,4,violent,0.0,0.6931472015900639,property,0.6496,False,0.3504,0.6496,0.0,0.0,DC,medium
38.83,-77.0,1,2.0,6,property,0.3333333333333333,0.6365141893815645,property,0.6459,True,0.3541,0.6459,0.0,0.0,DC,medium
38.83,-77.0,1,5.0,5,property,0.2,0.6730116880595105,property,0.6557,True,0.3443,0.6557,0.0,0.0,DC,medium
38.83,-77.0,1,7.0,7,property,0.7142857142857143,0.4101163396015586,property,0.6459,True,0.3541,0.6459,0.0,0.0,DC,medium
38.83,-77.0,1,9.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6555,True,0.3445,0.6555,0.0,0.0,DC,medium
38.83,-77.0,1,10.0,4,property,0.5,0.562335165779739,property,0.6267,True,0.3733,0.6267,0.0,0.0,DC,medium
38.83,-77.0,1,11.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6555,True,0.3445,0.6555,0.0,0.0,DC,medium
38.83,-77.0,1,12.0,5,property,0.2,0.6730116880595105,property,0.6555,True,0.3445,0.6555,0.0,0.0,DC,medium
38.83,-77.0,2,1.0,5,property,0.6,0.5004024447610512,property,0.6291,True,0.3709,0.6291,0.0,0.0,DC,medium
38.83,-77.0,2,2.0,6,property,0.6666666666666666,0.4505612301390093,property,0.6277,True,0.3723,0.6277,0.0,0.0,DC,medium
38.83,-77.0,2,3.0,5,property,0.2,0.6730116880595105,property,0.6277,True,0.3723,0.6277,0.0,0.0,DC,medium
38.83,-77.0,2,4.0,4,property,1.0,4.3446531758480495e-08,property,0.6286,True,0.3714,0.6286,0.0,0.0,DC,medium
38.83,-77.0,2,5.0,6,property,0.6666666666666666,0.4505612301390093,property,0.6267,True,0.3733,0.6267,0.0,0.0,DC,medium
38.83,-77.0,2,6.0,5,property,1.0,4.3446531758480495e-08,property,0.627,True,0.373,0.627,0.0,0.0,DC,medium
38.83,-77.0,2,7.0,5,property,0.6,0.5004024447610512,property,0.6284,True,0.3716,0.6284,0.0,0.0,DC,medium
38.83,-77.0,2,8.0,5,property,0.6,0.5004024447610512,property,0.6272,True,0.3728,0.6272,0.0,0.0,DC,medium
38.83,-77.0,2,9.0,5,property,0.6,0.5004024447610512,property,0.6267,True,0.3733,0.6267,0.0,0.0,DC,medium
38.83,-77.0,2,10.0,4,property,1.0,4.3446531758480495e-08,property,0.6267,True,0.3733,0.6267,0.0,0.0,DC,medium
38.83,-77.0,2,11.0,6,property,0.6666666666666666,0.4505612301390093,property,0.6299,True,0.3701,0.6299,0.0,0.0,DC,medium
38.83,-77.0,2,12.0,17,property,0.6470588235294118,0.4659992782183092,property,0.6274,True,0.3726,0.6274,0.0,0.0,DC,medium
38.83,-77.0,3,1.0,6,property,0.3333333333333333,0.6365141893815645,property,0.6278,True,0.3722,0.6278,0.0,0.0,DC,medium
38.83,-77.0,3,2.0,10,property,0.2,0.6730116880595105,property,0.6269,True,0.3731,0.6269,0.0,0.0,DC,medium
38.83,-77.0,3,3.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6281,True,0.3719,0.6281,0.0,0.0,DC,medium
38.83,-77.0,3,4.0,5,property,0.6,0.5004024447610512,property,0.6271,True,0.3729,0.6271,0.0,0.0,DC,medium
38.83,-77.0,3,5.0,4,property,1.0,4.3446531758480495e-08,property,0.6286,True,0.3714,0.6286,0.0,0.0,DC,medium
