city,latitude,longitude,datetime,crime_category
Birmingham,33.63241634,-86.72761439,2023-03-31 03:00:00,property
Birmingham,33.52847336,-86.74857936,2023-03-30 19:32:00,property
Birmingham,33.61122152,-86.68100736,2023-03-30 12:50:00,property
Birmingham,33.61122152,-86.68100736,2023-03-30 12:50:00,property
Birmingham,33.61529553,-86.69964367,2023-03-30 08:00:00,property
Birmingham,33.62406615,-86.67762327,2023-03-30 04:00:00,property
Birmingham,33.53603051,-86.74898267,2023-03-29 21:00:00,property
Birmingham,33.66146932,-86.68470807,2023-03-29 19:24:00,violent
Birmingham,33.57144838,-86.72241321,2023-03-29 03:15:00,property
Birmingham,33.54665986,-86.74029235,2023-03-28 17:00:00,property
Birmingham,33.57005584,-86.69801762,2023-03-28 12:30:00,violent
Birmingham,33.55246934,-86.71702168,2023-03-28 11:00:00,property
Birmingham,33.5366845,-86.74572091,2023-03-28 08:00:00,property
Birmingham,33.59062729,-86.71596899,2023-03-28 01:00:00,violent
Birmingham,33.51783606,-86.7282232,2023-03-28 00:43:00,property
Birmingham,33.51783606,-86.7282232,2023-03-28 00:43:00,property
Birmingham,33.56420105,-86.78549832,2023-03-27 23:30:00,violent
Birmingham,33.60051536,-86.69123905,2023-03-27 17:30:00,property
Birmingham,33.60051536,-86.69123905,2023-03-27 17:30:00,property
Birmingham,33.55245669,-86.72933463,2023-03-27 16:00:00,property
Birmingham,33.61013541,-86.69899358,2023-03-27 09:00:00,property
Birmingham,33.58965865,-86.69950656,2023-03-26 13:00:00,property
Birmingham,33.58965865,-86.69950656,2023-03-26 12:30:00,property
Birmingham,33.52846776,-86.72003388,2023-03-26 08:00:00,property
Birmingham,33.56594605,-86.77723938,2023-03-26 00:01:00,violent
Birmingham,33.53317686,-86.73657117,2023-03-25 19:00:00,property
Birmingham,33.53834471,-86.75868532,2023-03-25 12:00:00,property
Birmingham,33.56012886,-86.73175779,2023-03-24 22:00:00,property
Birmingham,33.55898023,-86.7487485,2023-03-24 17:45:00,property
Birmingham,33.54054119,-86.73558542,2023-03-24 12:00:00,property
Birmingham,33.54101083,-86.74577493,2023-03-24 08:00:00,property
Birmingham,33.59104476,-86.68856253,2023-03-24 00:00:00,property
Birmingham,33.58687123,-86.6838069,2023-03-23 23:00:00,property
Birmingham,33.60812966,-86.68715868,2023-03-23 21:00:00,property
Birmingham,33.60630974,-86.62628718,2023-03-23 19:00:00,property
Birmingham,33.62394349,-86.68433804,2023-03-23 14:30:00,property
Birmingham,33.53760841,-86.72473249,2023-03-23 12:00:00,violent
Birmingham,33.59784911,-86.69432916,2023-03-23 10:20:00,property
Birmingham,33.58662428,-86.69991707,2023-03-23 08:00:00,property
Birmingham,33.52653673,-86.72059406,2023-03-23 07:00:00,property
Birmingham,33.55470756,-86.71927985,2023-03-23 00:45:00,violent
Birmingham,33.60429755,-86.70654678,2023-03-23 00:00:00,violent
Birmingham,33.61872394,-86.67744992,2023-03-22 22:00:00,property
Birmingham,33.56305977,-86.77542137,2023-03-22 19:00:00,violent
Birmingham,33.55546593,-86.72467562,2023-03-22 14:41:00,property
Birmingham,33.58771579,-86.68637993,2023-03-22 12:00:00,property
Birmingham,33.61529553,-86.69964367,2023-03-21 20:00:00,property
Birmingham,33.5882071,-86.69388758,2023-03-21 11:32:00,property
Birmingham,33.66260897,-86.68773018,2023-03-21 08:00:00,property
Birmingham,33.57309092,-86.72194677,2023-03-21 07:10:00,property
Birmingham,33.54419538,-86.74715217,2023-03-20 15:30:00,property
Birmingham,33.56420105,-86.78549832,2023-03-20 04:20:00,property
Birmingham,33.55898023,-86.7487485,2023-03-20 03:15:00,property
Birmingham,33.61599581,-86.73383837,2023-03-19 14:00:00,violent
Birmingham,33.60917405,-86.69800716,2023-03-19 12:00:00,property
Birmingham,33.50584016,-86.73317935,2023-03-19 08:00:00,property
Birmingham,33.66293159,-86.67952505,2023-03-19 00:06:00,property
Birmingham,33.54601284,-86.73601031,2023-03-18 22:00:00,property
Birmingham,33.61992174,-86.70057871,2023-03-18 11:20:00,property
Birmingham,33.55819351,-86.73270056,2023-03-17 18:30:00,property
Birmingham,33.56745333,-86.7812222,2023-03-17 13:00:00,property
Birmingham,33.52672162,-86.72901317,2023-03-17 12:00:00,property
Birmingham,33.52672162,-86.72901317,2023-03-17 12:00:00,property
Birmingham,33.54091763,-86.74527286,2023-03-17 12:00:00,property
Birmingham,33.61529553,-86.69964367,2023-03-16 21:50:00,property
Birmingham,33.53096406,-86.7332923,2023-03-16 21:30:00,property
Birmingham,33.53646899,-86.76006017,2023-03-16 17:00:00,property
Birmingham,33.53646899,-86.76006017,2023-03-16 17:00:00,property
Birmingham,33.53646899,-86.76006017,2023-03-16 17:00:00,property
Birmingham,33.59732052,-86.69226615,2023-03-16 16:55:00,violent
Birmingham,33.56128417,-86.77161751,2023-03-16 11:30:00,property
Birmingham,33.56128417,-86.77161751,2023-03-16 11:30:00,violent
Birmingham,33.53015926,-86.75773406,2023-03-16 11:00:00,property
Birmingham,33.55898023,-86.7487485,2023-03-15 13:30:00,property
Birmingham,33.59615893,-86.69434924,2023-03-15 12:21:00,property
Birmingham,33.57684114,-86.6368442,2023-03-15 08:00:00,property
Birmingham,33.66272978,-86.68758236,2023-03-15 08:00:00,property
Birmingham,33.63642631,-86.74003562,2023-03-15 02:00:00,property
Birmingham,33.59915777,-86.69327887,2023-03-15 01:00:00,property
Birmingham,33.62050595,-86.68640691,2023-03-14 21:45:00,property
Birmingham,33.61542808,-86.70760005,2023-03-14 11:00:00,property
Birmingham,33.58653101,-86.70128767,2023-03-14 09:00:00,property
Birmingham,33.56458036,-86.70460384,2023-03-13 20:35:00,violent
Birmingham,33.54963967,-86.71849288,2023-03-13 15:00:00,property
Birmingham,33.55186289,-86.76112529,2023-03-13 11:47:00,property
Birmingham,33.61716379,-86.69975138,2023-03-13 05:30:00,property
Birmingham,33.61392377,-86.69883483,2023-03-13 01:20:00,property
Birmingham,33.59266755,-86.6739739,2023-03-12 23:00:00,property
Birmingham,33.6213427,-86.67534124,2023-03-12 16:00:00,property
Birmingham,33.58653101,-86.70128767,2023-03-12 14:15:00,property
Birmingham,33.6182075,-86.6968324,2023-03-12 13:00:00,property
Birmingham,33.6182075,-86.6968324,2023-03-12 13:00:00,property
Birmingham,33.66146932,-86.68470807,2023-03-12 12:40:00,violent
Birmingham,33.55481237,-86.74009872,2023-03-12 02:00:00,violent
Birmingham,33.59713934,-86.69253414,2023-03-11 22:00:00,property
Birmingham,33.5619944,-86.73435887,2023-03-11 17:00:00,property
Birmingham,33.5619944,-86.73435887,2023-03-11 17:00:00,property
Birmingham,33.54963967,-86.71849288,2023-03-11 16:00:00,property
Birmingham,33.5299349,-86.74656009,2023-03-11 15:00:00,property
Birmingham,33.6213427,-86.67534124,2023-03-11 13:00:00,property
Birmingham,33.6213427,-86.67534124,2023-03-11 13:00:00,property
Birmingham,33.6213427,-86.67534124,2023-03-11 13:00:00,property
Birmingham,33.59693537,-86.69213907,2023-03-11 12:00:00,property
Birmingham,33.53038114,-86.7574919,2023-03-11 05:00:00,property
Birmingham,33.60703578,-86.68779591,2023-03-11 00:00:00,property
Birmingham,33.52846776,-86.72003388,2023-03-10 19:45:00,property
Birmingham,33.55275904,-86.78186903,2023-03-10 19:00:00,property
Birmingham,33.62014787,-86.69871326,2023-03-10 15:00:00,property
Birmingham,33.61383088,-86.66876728,2023-03-10 11:00:00,property
Birmingham,33.55782904,-86.72363456,2023-03-10 09:20:00,violent
Birmingham,33.61704065,-86.73363267,2023-03-10 09:00:00,property
Birmingham,33.58662428,-86.69991707,2023-03-10 08:00:00,property
Birmingham,33.59958608,-86.69672494,2023-03-10 02:44:00,violent
Birmingham,33.59348047,-86.66592573,2023-03-10 02:34:00,violent
Birmingham,33.59348047,-86.66592573,2023-03-10 02:34:00,violent
Birmingham,33.56030439,-86.72606424,2023-03-09 23:00:00,property
Birmingham,33.63610326,-86.70380293,2023-03-09 21:00:00,property
Birmingham,33.5461223,-86.74675406,2023-03-09 18:10:00,property
Birmingham,33.59157203,-86.70935956,2023-03-09 09:30:00,property
Birmingham,33.53070423,-86.75265991,2023-03-09 07:30:00,property
Birmingham,33.6002871,-86.6855397,2023-03-09 00:12:00,property
Birmingham,33.56569385,-86.78369405,2023-03-08 21:50:00,violent
Birmingham,33.52846776,-86.72003388,2023-03-08 18:50:00,property
Birmingham,33.55268644,-86.72565809,2023-03-08 17:27:00,property
Birmingham,33.52846776,-86.72003388,2023-03-08 14:20:00,property
Birmingham,33.62057136,-86.70456747,2023-03-08 12:30:00,property
Birmingham,33.54762383,-86.73271773,2023-03-08 00:00:00,property
Birmingham,33.58965865,-86.69950656,2023-03-07 18:00:00,property
Birmingham,33.55094359,-86.74243071,2023-03-07 15:30:00,violent
Birmingham,33.53053254,-86.74401946,2023-03-07 13:55:00,property
Birmingham,33.62417289,-86.69992418,2023-03-07 10:00:00,property
Birmingham,33.58963011,-86.62874588,2023-03-07 08:00:00,property
Birmingham,33.54340735,-86.72468577,2023-03-06 22:30:00,property
Birmingham,33.62690525,-86.7127348,2023-03-06 20:00:00,violent
Birmingham,33.56617924,-86.73054203,2023-03-06 17:00:00,violent
Birmingham,33.5507846,-86.74384246,2023-03-06 17:00:00,property
Birmingham,33.55133382,-86.73563657,2023-03-06 12:00:00,property
Birmingham,33.55153353,-86.72927668,2023-03-05 19:00:00,property
Birmingham,33.58705925,-86.70096139,2023-03-05 18:00:00,property
Birmingham,33.63610326,-86.70380293,2023-03-05 17:45:00,property
Birmingham,33.63610326,-86.70380293,2023-03-04 20:00:00,violent
Birmingham,33.55343416,-86.71702428,2023-03-04 14:00:00,property
Birmingham,33.59704477,-86.64944861,2023-03-04 14:00:00,property
Birmingham,33.56543035,-86.77549081,2023-03-03 20:00:00,violent
Birmingham,33.53068196,-86.71646915,2023-03-03 19:00:00,property
Birmingham,33.5200225,-86.71405298,2023-03-03 17:00:00,property
Birmingham,33.62424767,-86.71609912,2023-03-03 12:00:00,property
Birmingham,33.53193543,-86.73637839,2023-03-03 08:00:00,property
Birmingham,33.55269724,-86.73734896,2023-03-03 03:00:00,property
Birmingham,33.55230039,-86.71362139,2023-03-03 01:13:00,property
Birmingham,33.5478798,-86.74354181,2023-03-02 18:41:00,property
Birmingham,33.52846776,-86.72003388,2023-03-02 16:00:00,property
Birmingham,33.63230759,-86.72820459,2023-03-02 02:30:00,violent
Birmingham,33.51996108,-86.73057863,2023-03-02 00:00:00,property
Birmingham,33.55819351,-86.73270056,2023-03-01 21:50:00,property
Birmingham,33.55052991,-86.7265039,2023-03-01 16:00:00,property
Birmingham,33.59839362,-86.70943772,2023-03-01 15:00:00,property
Birmingham,33.55186289,-86.76112529,2023-03-01 15:00:00,property
Birmingham,33.58703461,-86.6578359,2023-03-01 13:00:00,property
Birmingham,33.61106741,-86.71179318,2023-03-01 09:00:00,property
Birmingham,33.56115129,-86.73279356,2023-03-01 00:00:00,property
Birmingham,33.58965865,-86.69950656,2023-02-28 19:06:00,property
Birmingham,33.52846776,-86.72003388,2023-02-28 16:30:00,property
Birmingham,33.61081692,-86.69784653,2023-02-28 15:55:00,violent
Birmingham,33.61081692,-86.69784653,2023-02-28 15:55:00,property
Birmingham,33.56678031,-86.78200781,2023-02-28 10:00:00,property
Birmingham,33.60996708,-86.67998953,2023-02-28 08:30:00,property
Birmingham,33.54967377,-86.73996598,2023-02-28 08:00:00,property
Birmingham,33.55157881,-86.76117955,2023-02-28 02:20:00,property
Birmingham,33.59348047,-86.66592573,2023-02-27 17:00:00,property
Birmingham,33.56110464,-86.78429341,2023-02-27 15:24:00,property
Birmingham,33.58994894,-86.73319377,2023-02-26 18:45:00,violent
Birmingham,33.59618404,-86.69433702,2023-02-26 13:30:00,property
Birmingham,33.55938485,-86.72257988,2023-02-26 03:00:00,property
Birmingham,33.61585247,-86.69533882,2023-02-25 22:20:00,violent
Birmingham,33.55832292,-86.73186569,2023-02-25 07:00:00,property
Birmingham,33.52683699,-86.72754297,2023-02-25 00:00:00,violent
Birmingham,33.5678459,-86.7134583,2023-02-24 11:55:00,property
Birmingham,33.63610326,-86.70380293,2023-02-24 08:00:00,property
Birmingham,33.6213427,-86.67534124,2023-02-23 18:30:00,property
Birmingham,33.59704477,-86.64944861,2023-02-23 17:50:00,property
Birmingham,33.47098977,-86.88097463,2023-02-23 16:00:00,property
Birmingham,33.55341234,-86.71589162,2023-02-23 12:00:00,property
Birmingham,33.55898023,-86.7487485,2023-02-23 08:00:00,property
Birmingham,33.54968127,-86.71474854,2023-02-23 00:00:00,property
Birmingham,33.61697909,-86.73443799,2023-02-22 18:00:00,property
Birmingham,33.55773623,-86.72059676,2023-02-22 17:00:00,property
Birmingham,33.56793548,-86.71976083,2023-02-22 08:00:00,property
Birmingham,33.6098971,-86.67967676,2023-02-22 07:15:00,property
Birmingham,33.54379264,-86.75115167,2023-02-22 01:00:00,property
Birmingham,33.56334567,-86.72768512,2023-02-21 23:30:00,violent
Birmingham,33.56297207,-86.73056389,2023-02-21 13:10:00,property
Birmingham,33.56297207,-86.73056389,2023-02-21 13:10:00,violent
Birmingham,33.6187847,-86.68340997,2023-02-21 13:00:00,violent
Birmingham,33.6187847,-86.68340997,2023-02-21 13:00:00,violent
Birmingham,33.60819408,-86.68727823,2023-02-21 07:21:00,property
Birmingham,33.66146932,-86.68470807,2023-02-20 21:20:00,property
Birmingham,33.52846776,-86.72003388,2023-02-20 21:20:00,property
Birmingham,33.55335531,-86.7327255,2023-02-20 21:00:00,violent
Birmingham,33.54032822,-86.74693344,2023-02-20 02:56:00,property
Birmingham,33.5212651,-86.72727809,2023-02-19 17:15:00,property
Birmingham,33.58965865,-86.69950656,2023-02-19 16:30:00,property
Birmingham,33.57193539,-86.7117687,2023-02-19 00:35:00,violent
Birmingham,33.57193539,-86.7117687,2023-02-19 00:35:00,violent
Birmingham,33.56153311,-86.7241238,2023-02-18 22:15:00,property
Birmingham,33.61994962,-86.70058358,2023-02-18 18:30:00,property
Birmingham,33.56094249,-86.72641207,2023-02-18 10:40:00,property
Birmingham,33.56130079,-86.73060622,2023-02-17 14:00:00,property
Birmingham,33.52846776,-86.72003388,2023-02-17 12:50:00,property
Birmingham,33.54987194,-86.73531868,2023-02-16 23:30:00,violent
Birmingham,33.58948641,-86.74200755,2023-02-16 22:00:00,property
Birmingham,33.58948641,-86.74200755,2023-02-16 22:00:00,violent
Birmingham,33.57529439,-86.70623892,2023-02-16 17:00:00,property
Birmingham,33.52846776,-86.72003388,2023-02-16 14:31:00,property
Birmingham,33.54311786,-86.7237736,2023-02-16 12:54:00,violent
Birmingham,33.54069914,-86.72452511,2023-02-16 12:22:00,violent
Birmingham,33.5736344,-86.7215971,2023-02-16 03:40:00,property
Birmingham,33.5736344,-86.7215971,2023-02-16 03:40:00,violent
Birmingham,33.64307995,-86.70775469,2023-02-15 23:30:00,violent
Birmingham,33.64307995,-86.70775469,2023-02-15 23:30:00,violent
Birmingham,33.52846776,-86.72003388,2023-02-15 19:00:00,property
Birmingham,33.61992174,-86.70057871,2023-02-15 16:30:00,property
Birmingham,33.54832467,-86.7416732,2023-02-15 07:25:00,property
Birmingham,33.55604608,-86.73456516,2023-02-14 22:00:00,property
Birmingham,33.55458884,-86.72979614,2023-02-14 19:45:00,property
Birmingham,33.64353135,-86.7068227,2023-02-14 18:42:00,violent
Birmingham,33.56467954,-86.78134894,2023-02-14 14:00:00,property
Birmingham,33.59444191,-86.71149253,2023-02-14 09:30:00,property
Birmingham,33.53502608,-86.73699133,2023-02-14 08:30:00,property
Birmingham,33.59704477,-86.64944861,2023-02-14 08:15:00,property
Birmingham,33.59571349,-86.70911604,2023-02-14 06:00:00,property
Birmingham,33.59571349,-86.70911604,2023-02-14 06:00:00,property
Birmingham,33.64654774,-86.71031023,2023-02-14 00:00:00,violent
Birmingham,33.52846776,-86.72003388,2023-02-13 22:40:00,property
Birmingham,33.6213427,-86.67534124,2023-02-13 09:00:00,property
Birmingham,33.57002931,-86.77866207,2023-02-13 03:30:00,violent
Birmingham,33.57468116,-86.72584358,2023-02-12 15:00:00,violent
Birmingham,33.57468116,-86.72584358,2023-02-12 15:00:00,violent
Birmingham,33.62551267,-86.70058108,2023-02-12 14:00:00,property
Birmingham,33.55824316,-86.72370221,2023-02-12 08:27:00,property
Birmingham,33.60268028,-86.70269367,2023-02-11 23:59:00,violent
Birmingham,33.61994962,-86.70058358,2023-02-11 18:00:00,property
Birmingham,33.52609604,-86.72063084,2023-02-10 15:30:00,property
Birmingham,33.59704477,-86.64944861,2023-02-10 15:00:00,property
Birmingham,33.55406935,-86.73794703,2023-02-10 14:30:00,property
Birmingham,33.52846776,-86.72003388,2023-02-10 14:19:00,property
Birmingham,33.55571084,-86.72792506,2023-02-10 14:13:00,property
Birmingham,33.63651599,-86.70971065,2023-02-10 02:40:00,violent
Birmingham,33.63651599,-86.70971065,2023-02-10 02:40:00,violent
Birmingham,33.63642631,-86.74003562,2023-02-09 23:30:00,property
Birmingham,33.63642631,-86.74003562,2023-02-09 23:30:00,violent
Birmingham,33.63642631,-86.74003562,2023-02-09 23:30:00,other
Birmingham,33.63642631,-86.74003562,2023-02-09 23:30:00,violent
Birmingham,33.55017896,-86.74061567,2023-02-09 18:35:00,violent
Birmingham,33.55711769,-86.72259413,2023-02-09 13:00:00,property
Birmingham,33.58457457,-86.7044376,2023-02-09 12:12:00,violent
Birmingham,33.61488158,-86.67651499,2023-02-09 06:00:00,property
Birmingham,33.57155521,-86.72119127,2023-02-08 20:00:00,property
Birmingham,33.56424169,-86.72435768,2023-02-08 16:30:00,property
Birmingham,33.59684416,-86.70101942,2023-02-08 16:30:00,property
Birmingham,33.56400935,-86.71261511,2023-02-08 16:00:00,property
Birmingham,33.59699127,-86.64803963,2023-02-08 14:35:00,property
Birmingham,33.53737094,-86.72364622,2023-02-08 11:00:00,property
Birmingham,33.61735694,-86.67424708,2023-02-08 10:00:00,property
Birmingham,33.61735694,-86.67424708,2023-02-08 10:00:00,property
Birmingham,33.52638905,-86.71867778,2023-02-08 09:40:00,property
Birmingham,33.53794563,-86.72347943,2023-02-08 09:00:00,property
Birmingham,33.59472604,-86.69260037,2023-02-08 00:00:00,property
Birmingham,33.56310153,-86.73069836,2023-02-07 20:25:00,property
Birmingham,33.60646778,-86.67837934,2023-02-07 15:00:00,property
Birmingham,33.59823976,-86.70000398,2023-02-06 17:00:00,property
Birmingham,33.61090692,-86.66051545,2023-02-06 16:00:00,property
Birmingham,33.58120327,-86.63101085,2023-02-06 14:00:00,property
Birmingham,33.55614831,-86.74336964,2023-02-06 08:00:00,property
Birmingham,33.58846339,-86.69819702,2023-02-05 20:30:00,property
Birmingham,33.52810929,-86.73263721,2023-02-05 17:00:00,property
Birmingham,33.56413026,-86.76768478,2023-02-05 17:00:00,property
Birmingham,33.52846776,-86.72003388,2023-02-05 14:30:00,property
Birmingham,33.63746422,-86.72856185,2023-02-05 10:45:00,property
Birmingham,33.56233242,-86.71385705,2023-02-05 09:19:00,property
Birmingham,33.54939106,-86.75626636,2023-02-05 07:40:00,property
Birmingham,33.55332382,-86.78174412,2023-02-05 06:37:00,violent
Birmingham,33.53598327,-86.74768001,2023-02-04 23:00:00,property
Birmingham,33.59699127,-86.64803963,2023-02-04 21:00:00,property
Birmingham,33.53066364,-86.71744742,2023-02-04 20:00:00,property
Birmingham,33.55819351,-86.73270056,2023-02-04 13:00:00,property
Birmingham,33.55095137,-86.71650664,2023-02-04 13:00:00,property
Birmingham,33.56103534,-86.7191704,2023-02-04 12:00:00,property
Birmingham,33.54398332,-86.72267302,2023-02-03 19:00:00,violent
Birmingham,33.53175693,-86.73417523,2023-02-02 22:00:00,property
Birmingham,33.56364159,-86.78472932,2023-02-02 20:30:00,property
Birmingham,33.56364159,-86.78472932,2023-02-02 20:30:00,property
Birmingham,33.56364159,-86.78472932,2023-02-02 20:30:00,property
Birmingham,33.52846776,-86.72003388,2023-02-02 18:45:00,property
Birmingham,33.57567495,-86.71923187,2023-02-02 12:30:00,violent
Birmingham,33.55382465,-86.72705173,2023-02-02 07:00:00,property
Birmingham,33.61994962,-86.70058358,2023-02-02 00:00:00,property
Birmingham,33.59348047,-86.66592573,2023-02-01 22:40:00,property
Birmingham,33.60907335,-86.67711132,2023-02-01 19:00:00,property
Birmingham,33.64921155,-86.705262,2023-02-01 13:00:00,violent
Birmingham,33.52027864,-86.72855907,2023-02-01 13:00:00,property
Birmingham,33.58741177,-86.69422648,2023-02-01 12:00:00,property
Birmingham,33.56729966,-86.70509234,2023-02-01 10:12:00,property
Birmingham,33.54591939,-86.73433291,2023-02-01 08:00:00,property
Birmingham,33.54990902,-86.72040821,2023-02-01 08:00:00,property
Birmingham,33.57029721,-86.77866239,2023-01-31 15:42:00,violent
Birmingham,33.60746504,-86.62901816,2023-01-31 12:45:00,property
Birmingham,33.59704477,-86.64944861,2023-01-31 12:15:00,property
Birmingham,33.60251171,-86.675928,2023-01-31 10:50:00,property
Birmingham,33.55682491,-86.71583657,2023-01-31 01:20:00,property
Birmingham,33.55819351,-86.73270056,2023-01-30 20:20:00,property
Birmingham,33.56936576,-86.7194788,2023-01-30 19:00:00,violent
Birmingham,33.6738083,-86.67058697,2023-01-30 12:00:00,property
Birmingham,33.57163899,-86.70847137,2023-01-30 02:00:00,property
Birmingham,33.61708063,-86.7339564,2023-01-30 00:00:00,property
Birmingham,33.56529834,-86.70604324,2023-01-29 17:00:00,property
Birmingham,33.58714293,-86.72082049,2023-01-29 13:00:00,property
Birmingham,33.54446254,-86.74906978,2023-01-29 12:32:00,violent
Birmingham,33.52615149,-86.72050014,2023-01-29 05:25:00,property
Birmingham,33.61628792,-86.69158738,2023-01-29 00:00:00,violent
Birmingham,33.61628792,-86.69158738,2023-01-29 00:00:00,violent
Birmingham,33.61628792,-86.69158738,2023-01-29 00:00:00,violent
Birmingham,33.62922421,-86.715363,2023-01-28 23:40:00,property
Birmingham,33.53716934,-86.75780989,2023-01-28 23:00:00,property
Birmingham,33.55559788,-86.7429037,2023-01-28 22:00:00,property
Birmingham,33.52116001,-86.73075857,2023-01-28 20:00:00,property
Birmingham,33.64280871,-86.70603285,2023-01-28 18:30:00,property
Birmingham,33.53062597,-86.74157518,2023-01-28 10:00:00,property
Birmingham,33.66270788,-86.67951074,2023-01-28 07:55:00,violent
Birmingham,33.58370581,-86.6613765,2023-01-27 22:00:00,property
Birmingham,33.56480322,-86.72093516,2023-01-27 19:45:00,violent
Birmingham,33.52396003,-86.72630286,2023-01-27 08:00:00,property
Birmingham,33.57719536,-86.72316467,2023-01-26 15:55:00,property
Birmingham,33.57738293,-86.63632196,2023-01-26 08:00:00,property
Birmingham,33.64927805,-86.70539134,2023-01-26 03:30:00,violent
Birmingham,33.58965865,-86.69950656,2023-01-25 13:30:00,property
Birmingham,33.59031203,-86.65914944,2023-01-25 12:00:00,property
Birmingham,33.62394349,-86.68433804,2023-01-25 09:00:00,property
Birmingham,33.5376655,-86.72362596,2023-01-24 22:00:00,property
Birmingham,33.56469398,-86.71015915,2023-01-24 20:00:00,property
Birmingham,33.56469398,-86.71015915,2023-01-24 20:00:00,property
Birmingham,33.55095774,-86.73387259,2023-01-24 16:45:00,property
Birmingham,33.64686349,-86.70660062,2023-01-24 12:00:00,property
Birmingham,33.62435276,-86.71046309,2023-01-24 07:45:00,violent
Birmingham,33.60935886,-86.67878373,2023-01-24 06:30:00,property
Birmingham,33.58004205,-86.72098291,2023-01-23 19:15:00,property
Birmingham,33.59348047,-86.66592573,2023-01-23 12:30:00,property
Birmingham,33.58227328,-86.70809021,2023-01-23 02:30:00,property
Birmingham,33.58227328,-86.70809021,2023-01-23 02:30:00,property
Birmingham,33.58227328,-86.70809021,2023-01-23 02:30:00,property
Birmingham,33.61052912,-86.71502333,2023-01-22 20:40:00,property
Birmingham,33.61706953,-86.7336421,2023-01-22 18:00:00,violent
Birmingham,33.60013017,-86.69288993,2023-01-22 17:00:00,violent
Birmingham,33.56351374,-86.68399889,2023-01-22 15:50:00,property
Birmingham,33.5465187,-86.74262846,2023-01-22 05:50:00,property
Birmingham,33.54104269,-86.74766907,2023-01-22 04:00:00,property
Birmingham,33.57382549,-86.72587483,2023-01-21 19:08:00,violent
Birmingham,33.55275904,-86.78186903,2023-01-21 18:25:00,violent
Birmingham,33.59779942,-86.74553788,2023-01-21 17:53:00,violent
Birmingham,33.56497648,-86.72304272,2023-01-21 13:00:00,violent
Birmingham,33.59157651,-86.70018254,2023-01-21 12:00:00,property
Birmingham,33.59131879,-86.67570795,2023-01-21 11:45:00,property
Birmingham,33.61694061,-86.73469975,2023-01-21 06:00:00,property
Birmingham,33.62577362,-86.70697411,2023-01-20 23:36:00,violent
Birmingham,33.54456955,-86.74971199,2023-01-20 21:00:00,property
Birmingham,33.59056399,-86.68359624,2023-01-20 17:00:00,property
Birmingham,33.55748837,-86.66647452,2023-01-20 17:00:00,property
Birmingham,33.53794563,-86.72347943,2023-01-20 15:50:00,property
Birmingham,33.52846776,-86.72003388,2023-01-20 13:00:00,property
Birmingham,33.60810947,-86.6872826,2023-01-20 12:00:00,property
Birmingham,33.53201509,-86.71742236,2023-01-20 10:02:00,property
Birmingham,33.59912847,-86.69406225,2023-01-20 09:44:00,property
Birmingham,33.66281433,-86.68760901,2023-01-19 21:00:00,violent
Birmingham,33.59704477,-86.64944861,2023-01-19 16:15:00,property
Birmingham,33.59261403,-86.73163618,2023-01-19 10:00:00,violent
Birmingham,33.55902658,-86.71880934,2023-01-19 02:00:00,property
Birmingham,33.58278979,-86.68033438,2023-01-18 17:41:00,property
Birmingham,33.62568531,-86.71032203,2023-01-18 15:00:00,property
Birmingham,33.55634613,-86.70926959,2023-01-18 13:50:00,property
Birmingham,33.52985221,-86.72645745,2023-01-18 12:20:00,property
Birmingham,33.58662428,-86.69991707,2023-01-18 08:00:00,property
Birmingham,33.55980091,-86.73114444,2023-01-17 21:00:00,property
Birmingham,33.58948641,-86.74200755,2023-01-17 19:45:00,violent
Birmingham,33.58482292,-86.71690219,2023-01-17 19:00:00,property
Birmingham,33.54961602,-86.75629099,2023-01-17 18:40:00,property
Birmingham,33.52027864,-86.72855907,2023-01-17 18:30:00,property
Birmingham,33.59137249,-86.6961381,2023-01-17 14:00:00,property
Birmingham,33.59157651,-86.70018254,2023-01-17 14:00:00,property
Birmingham,33.52116001,-86.73075857,2023-01-17 13:32:00,property
Birmingham,33.56472335,-86.78216169,2023-01-17 11:07:00,property
Birmingham,33.54715696,-86.75943389,2023-01-17 00:00:00,property
Birmingham,33.61418134,-86.69769517,2023-01-16 11:11:00,property
Birmingham,33.58764648,-86.69982189,2023-01-16 10:30:00,property
Birmingham,33.58434539,-86.67961303,2023-01-16 10:00:00,property
Birmingham,33.66293159,-86.67952505,2023-01-15 14:00:00,property
Birmingham,33.56578441,-86.73331622,2023-01-15 12:00:00,violent
Birmingham,33.56509772,-86.72296398,2023-01-15 10:36:00,property
Birmingham,33.64823777,-86.70906726,2023-01-15 10:05:00,violent
Birmingham,33.61654889,-86.68685183,2023-01-15 00:45:00,property
Birmingham,33.53946717,-86.75031854,2023-01-14 19:30:00,property
Birmingham,33.55898023,-86.7487485,2023-01-14 16:05:00,property
Birmingham,33.53758866,-86.72279674,2023-01-14 11:59:00,property
Birmingham,33.53900184,-86.75391734,2023-01-13 20:30:00,property
Birmingham,33.53845252,-86.73138544,2023-01-13 20:00:00,property
Birmingham,33.58641731,-86.70143685,2023-01-13 15:00:00,property
Birmingham,33.59861263,-86.69080028,2023-01-13 13:00:00,property
Birmingham,33.58853911,-86.71970404,2023-01-13 00:01:00,property
Birmingham,33.55859613,-86.71176573,2023-01-12 18:00:00,property
